,driverId,raceId,constructorId,fastestLap,rank,fastestLapTime,fastestLapSpeed
24758,847,1037,3,5,18,151754,225.624
24760,842,1038,213,34,6,124037,248.162
24761,832,1038,1,40,2,123882,248.62
24762,840,1038,211,42,3,123897,248.576
24763,846,1038,1,50,7,124232,247.587
24764,822,1038,131,51,5,123961,248.386
24765,817,1038,4,38,4,123898,248.573
24766,1,1038,131,34,1,122746,252.033
24767,839,1038,4,52,11,124490,246.831
24768,826,1038,213,44,10,124479,246.863
24769,815,1038,211,50,8,124336,247.282
24770,849,1038,3,39,16,124999,245.353
24771,154,1038,210,48,12,124785,245.972
24772,8,1038,51,29,13,124835,245.827
24773,847,1038,3,39,9,124421,247.033
24774,848,1038,9,48,15,124926,245.564
24775,841,1038,51,43,14,124856,245.766
24776,830,1038,9,10,17,125539,243.804
24777,844,1038,6,19,19,126026,242.424
24778,825,1038,210,10,18,125787,243.099
24779,20,1038,6,4,20,127107,239.415
24780,1,1039,131,58,1,118833,239.518
24781,822,1039,131,53,2,119432,237.712
24782,848,1039,9,51,3,120039,235.909
24783,817,1039,4,57,4,120426,234.774
24784,815,1039,211,59,5,120632,234.175
24785,846,1039,1,59,7,121198,232.542
24786,826,1039,213,51,10,121458,231.8
24787,844,1039,6,50,9,121229,232.453
24788,8,1039,51,59,6,121164,232.64
24789,20,1039,6,59,8,121202,232.531
24790,847,1039,3,58,11,121645,231.269
24791,154,1039,210,59,13,122263,229.532
24792,840,1039,211,42,12,122068,230.077
24793,839,1039,4,6,15,211793,143.27
24794,849,1039,3,6,14,211365,143.736
24795,825,1039,210,4,17,213812,141.108
24796,841,1039,51,4,16,213809,141.111
24797,832,1039,1,5,18,214103,140.802
24800,822,1040,131,51,1,137030,216.972
24801,830,1040,9,53,3,137332,216.298
24802,1,1040,131,48,7,138075,214.66
24803,815,1040,211,52,8,138141,214.515
24804,817,1040,4,53,6,137886,215.074
24805,844,1040,6,47,11,139053,212.54
24806,839,1040,4,48,13,139216,212.191
24807,826,1040,213,48,12,139133,212.369
24808,842,1040,213,50,2,137231,216.523
24809,848,1040,9,51,9,138377,214.001
24810,841,1040,51,44,16,139766,211.021
24811,825,1040,210,52,17,140380,209.731
24812,20,1040,6,46,14,139588,211.398
24813,8,1040,51,37,10,138858,212.96
24814,846,1040,1,50,5,137377,216.198
24815,849,1040,3,47,18,141044,208.352
24816,154,1040,210,44,15,139614,211.343
24817,847,1040,3,52,4,137352,216.254
24820,1,1041,131,58,2,128145,210.253
24821,830,1041,9,60,1,128139,210.267
24822,817,1041,4,53,3,129584,206.876
24823,815,1041,211,58,4,129700,206.608
24824,832,1041,1,53,6,130129,205.625
24825,842,1041,213,53,5,130110,205.668
24826,844,1041,6,54,10,130712,204.303
24827,807,1041,211,58,11,130733,204.256
24828,154,1041,210,54,14,131562,202.407
24829,841,1041,51,38,12,130909,203.861
24830,20,1041,6,43,7,130408,204.99
24831,8,1041,51,54,9,130512,204.755
24832,825,1041,210,37,8,130456,204.881
24833,849,1041,3,39,13,131377,202.816
24834,826,1041,213,41,16,132214,200.975
24835,846,1041,1,40,17,132328,200.727
24836,848,1041,9,9,18,132330,200.723
24837,839,1041,4,21,19,133189,198.873
24838,822,1041,131,8,15,131884,201.697
24839,847,1041,3,6,20,134526,196.06
24840,1,1042,131,63,1,118750,212.708
24841,822,1042,131,66,2,119345,211.113
24842,830,1042,9,62,4,119854,209.767
24843,844,1042,6,66,7,120408,208.322
24844,842,1042,213,65,9,120551,207.952
24845,832,1042,1,65,6,120268,208.685
24846,815,1042,211,49,11,120802,207.306
24847,839,1042,4,61,12,120859,207.16
24848,817,1042,4,61,14,120906,207.04
24849,20,1042,6,62,10,120731,207.489
24850,8,1042,51,60,15,121058,206.652
24851,848,1042,9,61,5,119890,209.673
24852,846,1042,1,65,3,119360,211.073
24853,847,1042,3,62,13,120882,207.101
24854,841,1042,51,46,20,121893,204.544
24855,825,1042,210,63,16,121460,205.632
24856,154,1042,210,59,17,121664,205.118
24857,849,1042,3,53,19,121859,204.629
24858,826,1042,213,59,8,120449,208.216
24859,840,1042,211,45,18,121694,205.043
24860,1,1043,131,63,1,115484,234.121
24861,822,1043,131,63,2,115902,232.831
24862,817,1043,4,62,4,117552,227.878
24863,826,1043,213,62,6,117666,227.543
24864,844,1043,6,62,12,118173,226.067
24865,815,1043,211,49,9,118084,226.325
24866,832,1043,1,62,11,118118,226.226
24867,846,1043,1,63,8,118069,226.368
24868,8,1043,51,63,10,118088,226.313
24869,841,1043,51,61,15,118794,224.286
24870,849,1043,3,37,14,118719,224.499
24871,20,1043,6,44,7,117767,227.248
24872,840,1043,211,46,13,118360,225.528
24873,154,1043,210,45,17,118822,224.206
24874,848,1043,9,63,3,116177,231.991
24875,847,1043,3,43,16,118811,224.237
24876,830,1043,9,44,5,117637,227.628
24877,825,1043,210,45,18,119273,222.93
24878,839,1043,4,22,19,119606,221.998
24879,842,1043,213,5,20,120403,219.797
24880,1,1044,131,56,6,139413,193.302
24881,815,1044,211,50,12,140392,191.417
24882,20,1044,6,53,8,139662,192.819
24883,844,1044,6,47,11,139961,192.242
24884,832,1044,1,56,4,138754,194.592
24885,830,1044,9,53,3,138431,195.231
24886,848,1044,9,54,5,139099,193.915
24887,846,1044,1,58,1,136806,198.508
24888,840,1044,211,55,10,139921,192.319
24889,817,1044,4,54,13,140677,190.875
24890,839,1044,4,55,16,141006,190.254
24891,826,1044,213,53,17,141019,190.229
24892,842,1044,213,53,7,139586,192.966
24893,822,1044,131,57,2,138193,195.704
24894,8,1044,51,57,9,139743,192.663
24895,847,1044,3,51,14,140814,190.616
24896,825,1044,210,45,15,140948,190.363
24897,154,1044,210,38,18,143281,186.063
24898,849,1044,3,32,19,143495,185.678
24899,841,1044,51,11,20,151122,172.934
24900,1,1045,131,38,3,132864,209.803
24901,830,1045,9,48,1,132014,211.741
24902,848,1045,9,41,10,133684,207.967
24903,846,1045,1,53,7,133588,208.18
24904,832,1045,1,46,5,133411,208.575
24905,842,1045,213,48,16,134817,205.482
24906,817,1045,4,38,2,132827,209.887
24907,822,1045,131,28,4,133352,208.706
24908,839,1045,4,37,13,134354,206.49
24909,844,1045,6,44,8,133625,208.098
24910,826,1045,213,35,12,134141,206.957
24911,847,1045,3,47,17,135042,204.995
24912,20,1045,6,41,11,133861,207.575
24913,849,1045,3,39,15,134591,205.973
24914,8,1045,51,43,6,133573,208.213
24915,841,1045,51,22,14,134536,206.092
24916,825,1045,210,29,18,135241,204.567
24917,815,1045,211,40,9,133629,208.089
24920,815,1046,211,69,3,56789,224.599
24921,839,1046,4,75,12,57350,222.402
24922,840,1046,211,85,14,57388,222.255
24923,832,1046,1,80,9,57165,223.122
24924,817,1046,4,57,6,56979,223.85
24925,848,1046,9,52,8,57056,223.548
24926,826,1046,213,80,7,57001,223.764
24927,822,1046,131,60,2,56563,225.497
24928,847,1046,131,80,1,55404,230.214
24929,846,1046,1,85,11,57270,222.713
24930,842,1046,213,53,10,57220,222.908
24931,20,1046,6,56,5,56905,224.141
24932,841,1046,51,56,4,56887,224.212
24933,8,1046,51,56,13,57375,222.305
24934,825,1046,210,57,16,57516,221.76
24935,851,1046,3,56,15,57392,222.24
24936,850,1046,210,56,17,57742,220.892
24937,849,1046,3,29,18,58206,219.132
24940,830,1047,9,14,2,140958,198.046
24941,822,1047,131,40,3,141131,197.707
24942,1,1047,131,37,5,141420,197.144
24943,848,1047,9,42,4,141227,197.52
24944,846,1047,1,53,12,141964,196.092
24945,832,1047,1,48,11,141947,196.125
24946,817,1047,4,55,1,140926,198.109
24947,842,1047,213,53,15,142474,195.116
24948,839,1047,4,47,18,142894,194.32
24949,840,1047,211,41,9,141866,196.281
24950,826,1047,213,47,17,142704,194.679
24951,8,1047,51,53,14,142148,195.739
24952,844,1047,6,24,10,141908,196.2
24953,20,1047,6,37,6,141475,197.037
24954,847,1047,3,54,20,143328,193.504
24955,841,1047,51,29,7,141675,196.65
24956,849,1047,3,49,16,142497,195.073
24957,825,1047,210,50,13,141999,196.025
24958,850,1047,210,50,8,141707,196.588
24959,815,1047,211,6,19,143263,193.625
24960,1,1052,131,44,4,134015,207.235
24961,830,1052,9,41,2,133228,208.984
24962,822,1052,131,56,1,132090,211.566
24963,846,1052,1,38,6,134396,206.398
24964,815,1052,9,44,3,133970,207.334
24965,844,1052,6,39,11,134988,205.112
24966,817,1052,1,36,10,134932,205.233
24967,832,1052,6,48,7,134509,206.151
24968,852,1052,213,38,8,134761,205.603
24969,840,1052,117,31,9,134865,205.378
24970,8,1052,51,45,14,135192,204.672
24971,841,1052,51,32,13,135122,204.823
24972,839,1052,214,33,15,135250,204.548
24973,847,1052,3,40,12,135036,205.008
24974,20,1052,117,26,16,135566,203.871
24975,854,1052,210,38,18,136134,202.667
24976,842,1052,213,48,5,134090,207.069
24977,849,1052,3,16,19,136602,201.685
24978,4,1052,214,31,17,136063,202.816
24980,830,1053,9,60,2,117524,227.96
24981,1,1053,131,60,1,116702,230.403
24982,846,1053,1,63,3,118259,225.819
24983,844,1053,6,60,6,118379,225.473
24984,832,1053,6,60,7,118490,225.154
24985,817,1053,1,54,12,119341,222.739
24986,842,1053,213,52,9,118994,223.718
24987,840,1053,117,59,8,118782,224.32
24988,839,1053,214,62,15,119422,222.512
24989,4,1053,214,62,14,119417,222.526
24990,815,1053,9,62,13,119396,222.585
24991,852,1053,213,49,4,118334,225.603
24992,8,1053,51,62,5,118353,225.548
24993,841,1053,51,57,16,119470,222.378
24994,20,1053,117,59,10,119074,223.491
24995,854,1053,210,58,11,119193,223.156
24996,853,1053,210,55,17,120402,219.8
24997,822,1053,131,30,19,128485,199.721
24998,847,1053,3,28,18,126543,204.203
25000,1,1054,131,47,4,120933,206.971
25001,830,1054,9,62,3,120695,207.581
25002,822,1054,131,65,1,119865,209.738
25003,815,1054,9,55,2,120643,207.715
25004,846,1054,1,55,7,121696,205.038
25005,844,1054,6,63,6,121496,205.541
25006,839,1054,214,34,8,121886,204.562
25007,4,1054,214,66,5,121032,206.718
25008,817,1054,1,64,10,121987,204.31
25009,842,1054,213,65,11,122014,204.243
25010,832,1054,6,60,14,122325,203.471
25011,841,1054,51,60,13,122167,203.862
25012,20,1054,117,60,15,122416,203.246
25013,840,1054,117,59,9,121970,204.352
25014,852,1054,213,61,12,122058,204.133
25015,847,1054,3,60,16,122654,202.661
25016,854,1054,210,61,17,122755,202.414
25017,849,1054,3,60,18,123155,201.44
25018,853,1054,210,64,19,123641,200.27
25020,1,1055,131,54,5,120665,208.64
25021,830,1055,9,62,1,118149,215.357
25022,822,1055,131,65,2,119430,211.884
25023,844,1055,6,64,4,120459,209.174
25024,815,1055,9,60,3,119483,211.743
25025,817,1055,1,60,10,121853,205.612
25026,832,1055,6,53,9,121568,206.33
25027,846,1055,1,56,7,121279,207.064
25028,839,1055,214,46,18,123311,202.014
25029,842,1055,213,64,8,121375,206.82
25030,840,1055,117,47,11,122607,203.735
25031,8,1055,51,54,15,122868,203.094
25032,20,1055,117,56,14,122820,203.211
25033,847,1055,3,30,17,123208,202.264
25034,841,1055,51,42,13,122802,203.255
25035,849,1055,3,57,16,122905,203.003
25036,4,1055,214,63,6,121182,207.311
25037,854,1055,210,54,12,122637,203.661
25038,853,1055,210,45,19,124040,200.261
25039,852,1055,213,5,20,124825,198.408
25040,832,1056,6,35,5,114621,160.989
25041,830,1056,9,58,6,114649,160.929
25042,846,1056,1,76,7,114670,160.883
25043,815,1056,9,32,3,114552,161.138
25044,20,1056,117,33,11,115316,159.503
25045,842,1056,213,71,14,115412,159.3
25046,1,1056,131,69,1,112909,164.769
25047,840,1056,117,74,8,114674,160.875
25048,839,1056,214,41,12,115316,159.503
25049,841,1056,51,41,13,115331,159.472
25050,8,1056,51,55,9,114971,160.237
25051,817,1056,1,43,4,114578,161.082
25052,4,1056,214,70,10,115026,160.12
25053,847,1056,3,59,15,115539,159.033
25054,849,1056,3,66,16,115573,158.961
25055,852,1056,213,66,2,114037,162.259
25056,853,1056,210,64,19,116866,156.287
25057,854,1056,210,51,18,116425,157.189
25058,822,1056,131,18,17,115706,158.682
25060,815,1057,9,45,2,144687,206.432
25061,20,1057,117,41,4,144890,206.032
25062,842,1057,213,44,6,145220,205.386
25063,844,1057,6,46,8,145382,205.071
25064,846,1057,1,41,7,145326,205.18
25065,4,1057,214,42,11,145624,204.601
25066,852,1057,213,46,5,144939,205.936
25067,832,1057,6,42,13,145700,204.454
25068,817,1057,1,43,14,145713,204.428
25069,8,1057,51,43,10,145601,204.645
25070,841,1057,51,44,9,145575,204.696
25071,822,1057,131,43,12,145665,204.521
25072,854,1057,210,41,18,147624,200.799
25073,853,1057,210,40,19,147747,200.569
25074,1,1057,131,43,3,144769,206.27
25075,849,1057,3,42,17,146608,202.712
25076,847,1057,3,43,15,145959,203.954
25077,830,1057,9,44,1,144481,206.839
25078,840,1057,117,28,16,146207,203.478
25079,839,1057,214,2,20,150850,194.955
25080,830,1059,9,35,1,136404,218.156
25081,1,1059,131,44,5,137410,215.903
25082,815,1059,9,53,2,136693,217.504
25083,822,1059,131,19,3,136960,216.905
25084,846,1059,1,52,6,137425,215.87
25085,817,1059,1,45,14,138324,213.896
25086,842,1059,213,44,11,138103,214.378
25087,4,1059,214,44,7,137646,215.382
25088,20,1059,117,52,4,137138,216.508
25089,840,1059,117,44,9,137828,214.981
25090,832,1059,6,19,18,138931,212.584
25091,847,1059,3,52,13,138314,213.918
25092,852,1059,213,18,19,138980,212.479
25093,839,1059,214,33,15,138645,213.2
25094,841,1059,51,36,16,138702,213.077
25095,844,1059,6,43,8,137681,215.304
25096,8,1059,51,46,10,137992,214.621
25097,849,1059,3,50,12,138313,213.92
25098,854,1059,210,51,17,138847,212.765
25099,853,1059,210,34,20,139317,211.758
25100,830,1058,9,68,3,108017,228.542
25101,1,1058,131,71,1,107058,231.811
25102,822,1058,131,43,5,108619,226.537
25103,815,1058,9,57,2,107894,228.956
25104,846,1058,1,65,7,108903,225.604
25105,832,1058,6,64,4,108609,226.57
25106,844,1058,6,64,6,108738,226.145
25107,840,1058,117,32,14,109787,222.746
25108,4,1058,214,61,13,109749,222.867
25109,852,1058,213,41,11,109650,223.184
25110,8,1058,51,57,8,109128,224.869
25111,20,1058,117,64,15,109821,222.637
25112,817,1058,1,45,9,109305,224.295
25113,839,1058,214,70,10,109576,223.421
25114,841,1058,51,39,12,109723,222.95
25115,854,1058,210,57,16,110005,222.052
25116,849,1058,3,34,17,110104,221.739
25117,853,1058,210,39,19,110951,219.092
25118,847,1058,3,28,18,110499,220.496
25120,830,1060,9,62,1,106200,234.815
25121,822,1060,131,52,6,108374,227.349
25122,846,1060,1,62,10,108471,227.027
25123,1,1060,131,55,3,108126,228.177
25124,832,1060,6,70,2,107762,229.402
25125,815,1060,9,55,5,108192,227.956
25126,817,1060,1,56,14,108820,225.876
25127,844,1060,6,55,13,108698,226.277
25128,842,1060,213,54,4,108146,228.11
25129,4,1060,214,70,7,108405,227.246
25130,847,1060,3,56,16,108900,225.613
25131,852,1060,213,54,9,108455,227.08
25132,840,1060,117,54,12,108659,226.405
25133,841,1060,51,55,17,109042,225.149
25134,8,1060,51,69,15,108874,225.699
25135,849,1060,3,62,11,108520,226.865
25136,20,1060,117,51,8,108420,227.196
25137,854,1060,210,56,18,109394,224.007
25138,853,1060,210,49,19,109757,222.842
25140,1,1061,131,45,2,129699,236.43
25141,844,1061,6,45,5,130569,234.159
25142,822,1061,131,45,4,130524,234.275
25143,846,1061,1,44,9,131420,231.979
25144,817,1061,1,51,8,131284,232.325
25145,832,1061,6,51,7,131223,232.48
25146,4,1061,214,48,10,131698,231.276
25147,840,1061,117,48,12,131992,230.537
25148,839,1061,214,48,14,132210,229.992
25149,852,1061,213,51,6,130826,233.497
25150,842,1061,213,52,3,130266,234.945
25151,847,1061,3,49,13,132049,230.394
25152,841,1061,51,49,15,132346,229.653
25153,849,1061,3,51,16,132477,229.328
25154,8,1061,51,48,11,131895,230.78
25155,815,1061,9,50,1,128617,239.317
25156,853,1061,210,51,18,132909,228.262
25157,854,1061,210,50,17,132862,228.377
25158,20,1061,117,35,19,133059,227.894
25160,839,1062,214,54,5,121421,193.704
25161,1,1062,131,49,2,118715,200.363
25162,832,1062,6,54,6,121423,193.699
25163,4,1062,214,41,3,120359,196.264
25164,842,1062,213,70,1,118394,201.183
25165,852,1062,213,43,10,122450,191.286
25166,849,1062,3,62,14,122831,190.406
25167,847,1062,3,62,9,122112,192.074
25168,830,1062,9,43,4,120945,194.843
25169,8,1062,51,58,8,121518,193.473
25170,817,1062,1,58,13,122802,190.473
25171,854,1062,210,44,11,122711,190.683
25172,841,1062,51,44,12,122736,190.625
25179,20,1062,117,60,7,121459,193.613
25200,830,1064,9,60,3,113275,209.244
25201,1,1064,131,72,1,111097,215.654
25202,822,1064,131,69,2,112549,211.338
25203,842,1064,213,57,10,114818,204.929
25204,844,1064,6,58,9,114780,205.033
25205,4,1064,214,60,7,114323,206.294
25206,832,1064,6,45,13,115260,203.725
25207,815,1064,9,59,4,113461,208.714
25208,839,1064,214,54,8,114675,205.321
25209,846,1064,1,48,6,114236,206.535
25210,817,1064,1,59,11,114920,204.65
25211,840,1064,117,57,15,115611,202.78
25212,20,1064,117,63,5,113958,207.312
25213,841,1064,51,66,12,115125,204.091
25214,9,1064,51,44,14,115442,203.234
25215,849,1064,3,25,18,115790,202.301
25216,847,1064,3,57,16,115628,202.734
25217,854,1064,210,36,19,115927,201.936
25218,852,1064,213,44,17,115783,202.319
25219,853,1064,210,35,20,116066,201.567
25220,817,1065,1,53,1,124812,245.894
25221,846,1065,1,53,3,124971,245.434
25222,822,1065,131,34,2,124827,245.85
25223,844,1065,6,53,6,125319,244.433
25224,815,1065,9,53,4,125156,244.901
25225,832,1065,6,53,8,125559,243.747
25226,840,1065,117,52,13,125853,242.912
25227,4,1065,214,52,7,125472,243.995
25228,847,1065,3,53,11,125835,242.963
25229,839,1065,214,53,9,125566,243.727
25230,849,1065,3,50,16,125953,242.63
25231,20,1065,117,50,15,125938,242.672
25232,841,1065,51,50,10,125718,243.295
25233,9,1065,51,53,12,125849,242.924
25234,854,1065,210,52,17,126707,240.52
25235,853,1065,210,41,18,127202,239.155
25236,1,1065,131,3,14,125870,242.864
25237,830,1065,9,25,5,125173,244.852
25238,842,1065,213,2,19,129005,234.31
25240,1,1066,131,43,2,137575,215.76
25241,830,1066,9,28,5,138396,213.959
25242,832,1066,6,40,12,139294,212.024
25243,817,1066,1,24,9,139124,212.388
25244,822,1066,131,31,3,138216,214.352
25245,4,1066,214,44,6,138686,213.331
25246,846,1066,1,39,1,137423,216.096
25247,8,1066,51,34,16,140289,209.921
25248,815,1066,9,45,10,139215,212.193
25249,847,1066,3,40,18,140596,209.28
25250,840,1066,117,35,17,140464,209.555
25251,20,1066,117,44,11,139251,212.116
25252,842,1066,213,35,4,138279,214.214
25253,839,1066,214,34,19,140598,209.276
25254,844,1066,6,45,7,138994,212.667
25255,841,1066,51,39,8,139058,212.53
25256,852,1066,213,42,13,139960,210.612
25257,853,1066,210,24,20,141713,206.982
25258,849,1066,3,42,14,140000,210.528
25259,854,1066,210,22,15,140276,209.948
25260,822,1067,131,58,1,130432,212.5
25261,830,1067,9,53,9,132759,207.169
25262,815,1067,9,53,4,132459,207.841
25263,844,1067,6,57,8,132737,207.218
25264,1,1067,131,52,10,132763,207.16
25265,842,1067,213,50,11,132814,207.046
25266,846,1067,1,50,3,132446,207.87
25267,832,1067,6,49,2,131921,209.057
25268,840,1067,117,58,6,132608,207.506
25269,839,1067,214,24,19,134584,203.171
25270,841,1067,51,57,13,132904,206.845
25271,8,1067,51,50,5,132586,207.556
25272,817,1067,1,34,15,133255,206.067
25273,852,1067,213,54,12,132844,206.979
25274,847,1067,3,53,16,133399,205.749
25275,4,1067,214,55,14,133252,206.073
25276,849,1067,3,48,17,133672,205.149
25277,20,1067,117,54,7,132730,207.233
25278,854,1067,210,52,18,134209,203.98
25279,853,1067,210,52,20,135438,201.353
25280,830,1069,9,52,2,139096,200.278
25281,1,1069,131,41,1,138485,201.521
25282,815,1069,9,32,4,139566,199.333
25283,844,1069,6,41,3,139303,199.861
25284,817,1069,1,43,8,140345,197.785
25285,822,1069,131,41,6,140147,198.176
25286,832,1069,6,40,9,140377,197.722
25287,846,1069,1,41,7,140228,198.016
25288,852,1069,213,47,13,141151,196.209
25289,20,1069,117,40,10,140481,197.517
25290,841,1069,51,44,12,141145,196.221
25291,840,1069,117,36,14,141189,196.135
25292,8,1069,51,43,15,141340,195.843
25293,847,1069,3,36,11,141120,196.269
25294,849,1069,3,46,17,141818,194.924
25295,854,1069,210,36,16,141395,195.737
25296,853,1069,210,42,20,142886,192.9
25297,4,1069,214,46,5,140067,198.335
25298,839,1069,214,28,19,142194,194.207
25299,842,1069,213,12,18,142015,194.547
25300,830,1070,9,52,2,118999,196.134
25301,1,1070,131,66,4,119820,194.116
25302,815,1070,9,49,3,119468,194.976
25303,842,1070,213,66,7,120510,192.453
25304,844,1070,6,63,9,120665,192.083
25305,832,1070,6,63,5,120081,193.484
25306,20,1070,117,70,6,120460,192.572
25307,8,1070,51,63,11,120713,191.969
25308,4,1070,214,54,10,120711,191.973
25309,846,1070,1,67,8,120617,192.197
25310,841,1070,51,68,16,121523,190.061
25311,817,1070,1,40,13,121069,191.126
25312,839,1070,214,67,14,121348,190.47
25313,840,1070,117,61,12,120930,191.454
25314,822,1070,131,69,1,117774,199.223
25315,847,1070,3,61,18,122016,188.919
25316,849,1070,3,66,17,121546,190.008
25317,853,1070,210,61,15,121402,190.344
25320,1,1071,131,46,2,111982,215.503
25321,830,1071,9,47,3,112486,214.005
25322,822,1071,131,49,4,112526,213.887
25323,815,1071,9,71,1,111010,218.453
25324,844,1071,6,61,7,112822,213.018
25325,832,1071,6,63,6,112710,213.346
25326,842,1071,213,53,8,113227,211.839
