driverId,raceId,constructorId,fastestLap,rank,fastestLapTime,fastestLapSpeed
840,1007,3,27,18,122983,186.717
845,1007,3,66,16,122640,187.492
843,1007,5,26,13,122438,187.952
825,1007,210,45,10,121874,189.246
154,1007,210,46,9,121370,190.419
817,1007,9,57,3,119462,194.991
815,1007,10,6,19,123545,185.461
832,1007,4,6,12,122386,188.07
4,1007,1,3,20,124197,184.025
1,1008,131,70,7,111795,216.065
830,1008,9,61,4,111578,216.72
8,1008,6,64,6,111769,216.143
817,1008,9,62,3,111343,217.434
822,1008,131,65,1,110540,219.909
20,1008,6,71,2,110831,219.005
844,1008,15,70,8,112082,215.204
154,1008,210,71,12,112362,214.372
825,1008,210,67,10,112206,214.835
815,1008,10,58,13,112472,214.046
843,1008,5,53,15,112949,212.647
832,1008,4,50,9,112169,214.945
842,1008,5,55,17,113822,210.132
838,1008,1,68,16,112968,212.591
839,1008,10,70,11,112352,214.401
845,1008,3,52,19,114262,208.887
4,1008,1,57,14,112643,213.542
840,1008,3,68,5,111751,216.197
807,1008,4,30,18,114029,209.544
828,1008,15,3,20,115281,206.059
1,1009,131,53,5,141357,197.267
20,1009,6,54,1,140867,198.225
830,1009,9,51,6,141909,196.198
817,1009,9,35,3,141249,197.477
822,1009,131,42,2,140953,198.056
832,1009,4,54,4,141351,197.278
844,1009,15,54,10,142876,194.354
815,1009,10,53,8,142816,194.467
154,1009,210,54,11,143195,193.753
825,1009,210,53,9,142822,194.456
4,1009,1,53,7,142393,195.271
843,1009,5,53,17,144174,191.932
840,1009,3,53,16,144033,192.192
838,1009,1,53,12,143249,193.652
845,1009,3,54,14,143831,192.566
842,1009,5,42,15,143988,192.276
839,1009,10,41,13,143591,193.012
828,1009,15,22,19,146077,188.489
8,1009,6,5,18,145198,190.064
822,1010,131,57,1,125580,223.075
1,1010,131,57,2,126057,221.839
830,1010,9,57,3,126256,221.327
20,1010,6,16,8,127954,217.054
844,1010,6,58,4,126926,219.621
825,1010,210,56,9,128182,216.493
807,1010,4,52,12,128444,215.851
8,1010,51,52,11,128270,216.277
840,1010,211,29,7,127568,218.011
826,1010,5,39,6,127448,218.31
842,1010,9,39,5,127229,218.858
846,1010,1,17,16,128555,215.581
815,1010,211,41,15,128485,215.751
848,1010,5,43,10,128188,216.478
841,1010,51,29,14,128479,215.766
847,1010,3,55,17,128713,215.197
9,1010,3,30,18,129284,213.821
154,1010,210,17,13,128462,215.807
817,1010,4,18,19,129848,212.478
832,1010,1,9,20,130899,210.022
1,1011,131,36,2,133528,208.314
822,1011,131,42,3,134209,206.808
844,1011,6,38,1,133411,208.575
830,1011,9,47,9,135311,204.417
20,1011,6,43,4,134895,205.313
846,1011,1,14,12,135777,203.422
8,1011,51,45,11,135589,203.822
842,1011,9,42,8,135291,204.46
848,1011,5,39,16,136752,201.372
815,1011,211,51,14,136330,202.254
841,1011,51,42,7,135237,204.575
826,1011,5,40,5,134934,205.228
825,1011,210,41,13,135892,203.178
840,1011,211,31,17,137037,200.781
847,1011,3,14,19,137313,200.211
9,1011,3,13,20,137903,199.005
807,1011,4,14,6,135215,204.623
817,1011,4,42,15,136697,201.487
832,1011,1,42,10,135586,203.829
154,1011,210,3,18,137262,200.316
1,1012,131,47,5,135892,204.642
822,1012,131,38,4,134872,206.842
20,1012,6,37,2,134836,206.921
830,1012,9,45,6,136143,204.108
844,1012,6,45,3,134860,206.869
842,1012,9,55,1,134742,207.126
817,1012,4,38,16,138632,198.957
815,1012,211,37,17,138702,198.816
8,1012,51,27,12,137812,200.625
848,1012,5,22,18,138901,198.416
154,1012,210,37,8,136873,202.57
840,1012,211,46,7,136678,202.978
825,1012,210,35,10,137471,201.327
832,1012,1,44,11,137502,201.263
841,1012,51,32,14,138048,200.142
847,1012,3,51,9,137283,201.716
9,1012,3,28,20,139772,196.684
846,1012,1,37,15,138346,199.536
826,1012,5,27,13,137975,200.291
807,1012,4,14,19,139677,196.871
822,1013,131,50,2,144024,207.748
1,1013,131,48,3,144166,207.465
20,1013,6,46,4,144629,206.546
830,1013,9,39,5,144794,206.221
844,1013,6,50,1,143009,209.795
815,1013,211,49,7,145524,204.795
832,1013,1,43,10,145807,204.247
846,1013,1,43,6,145394,205.047
840,1013,211,38,12,146009,203.858
8,1013,51,48,13,146479,202.958
848,1013,5,49,9,145754,204.349
841,1013,51,45,11,145969,203.935
825,1013,210,42,14,146682,202.572
807,1013,4,43,17,147407,201.204
847,1013,3,42,16,147251,201.497
9,1013,3,45,19,147709,200.64
842,1013,9,34,8,145712,204.43
154,1013,210,33,20,148517,199.146
826,1013,5,28,18,147681,200.692
817,1013,4,29,15,146767,202.41
1,1014,131,54,1,118492,213.499
822,1014,131,55,2,118737,212.835
830,1014,9,57,3,119769,210.081
20,1014,6,64,4,119820,209.947
844,1014,6,57,5,120002,209.469
842,1014,9,57,6,120536,208.08
825,1014,210,66,9,120770,207.478
832,1014,1,59,10,120859,207.249
826,1014,5,64,8,120726,207.591
154,1014,210,64,12,121057,206.743
848,1014,5,65,11,121028,206.817
817,1014,4,56,7,120615,207.876
807,1014,4,65,13,121282,206.171
8,1014,51,66,14,121382,205.917
815,1014,211,65,16,121859,204.717
841,1014,51,64,15,121833,204.782
847,1014,3,64,17,122382,203.418
9,1014,3,65,19,123202,201.413
840,1014,211,28,20,123226,201.355
846,1014,1,28,18,122561,202.977
1,1015,131,9,6,116167,157.721
20,1015,6,9,9,116277,157.494
822,1015,131,65,2,115163,159.828
830,1015,9,9,7,116229,157.593
842,1015,9,72,1,114279,161.73
832,1015,1,32,5,115891,158.295
826,1015,5,31,10,116288,157.471
848,1015,5,43,3,115607,158.89
817,1015,4,78,4,115697,158.701
154,1015,210,41,16,116746,156.531
846,1015,1,61,13,116413,157.214
825,1015,210,61,17,116992,156.031
815,1015,211,67,15,116613,156.803
807,1015,4,65,8,116276,157.496
847,1015,3,76,18,117038,155.938
840,1015,211,45,12,116379,157.284
8,1015,51,50,14,116436,157.166
9,1015,3,32,19,117388,155.233
841,1015,51,46,11,116299,157.448
844,1015,6,6,20,119151,151.775
1,1016,131,62,4,114813,209.851
20,1016,6,57,5,114875,209.677
844,1016,6,63,2,114356,211.14
822,1016,131,69,1,113078,214.833
830,1016,9,67,3,114767,209.98
817,1016,4,55,9,116075,206.37
807,1016,4,57,7,115995,206.587
842,1016,9,51,10,116157,206.147
840,1016,211,47,8,116043,206.456
826,1016,5,44,11,116198,206.036
832,1016,1,37,15,116471,205.301
815,1016,211,61,13,116314,205.723
841,1016,51,69,14,116365,205.586
154,1016,210,60,12,116245,205.909
8,1016,51,60,6,115442,208.101
847,1016,3,58,17,117241,203.254
825,1016,210,41,19,117309,203.075
9,1016,3,64,18,117285,203.139
848,1016,5,47,16,117151,203.491
846,1016,1,4,20,118023,201.217
1,1017,131,53,2,132764,226.717
822,1017,131,43,3,133586,224.725
844,1017,6,40,4,133828,224.146
830,1017,9,38,5,134162,223.351
20,1017,6,53,1,132740,226.775
832,1017,1,52,6,134561,222.408
8,1017,51,47,8,134873,221.677
807,1017,4,46,10,134950,221.497
846,1017,1,45,7,134754,221.955
842,1017,9,47,15,135197,220.922
817,1017,4,42,14,135150,221.032
815,1017,211,42,11,135014,221.348
840,1017,211,44,9,134924,221.558
826,1017,5,43,16,135225,220.857
848,1017,5,51,12,135029,221.313
841,1017,51,50,13,135115,221.113
825,1017,210,50,18,135692,219.78
9,1017,3,50,20,136608,217.696
847,1017,3,51,19,135830,219.463
154,1017,210,42,17,135691,219.782
830,1018,9,60,1,107475,230.378
844,1018,6,58,3,107994,228.62
822,1018,131,53,7,108565,226.716
20,1018,6,62,2,107676,229.694
1,1018,131,69,5,108050,228.432
846,1018,1,69,8,108699,226.274
842,1018,9,63,9,108790,225.974
832,1018,1,53,6,108117,228.207
8,1018,51,57,15,109126,224.876
841,1018,51,57,13,109051,225.12
815,1018,211,67,14,109061,225.087
817,1018,4,65,4,108019,228.536
807,1018,4,59,16,109248,224.48
840,1018,211,57,17,109288,224.35
848,1018,5,59,11,108946,225.463
154,1018,210,56,12,108987,225.329
826,1018,5,58,18,109498,223.672
847,1018,3,52,19,109926,222.303
825,1018,210,69,10,108903,225.604
9,1018,3,55,20,110964,219.051
1,1019,131,52,1,127369,242.735
822,1019,131,47,2,127406,242.633
844,1019,6,47,5,129313,237.452
842,1019,9,48,8,129544,236.839
830,1019,9,45,4,129272,237.561
832,1019,1,50,11,129757,236.277
817,1019,4,50,9,129624,236.628
8,1019,51,51,14,130034,235.551
826,1019,5,51,12,129910,235.875
807,1019,4,51,13,129949,235.773
846,1019,1,50,10,129636,236.596
848,1019,5,46,15,130872,233.378
840,1019,211,49,6,129390,237.248
847,1019,3,50,16,131013,233.017
9,1019,3,50,17,131509,231.754
20,1019,6,46,3,128733,239.004
815,1019,211,50,7,129456,237.072
841,1019,51,17,18,132464,229.36
154,1019,210,4,20,134350,224.775
825,1019,210,5,19,133425,227.001
830,1020,9,61,1,116645,214.839
20,1020,6,63,2,116794,214.423
826,1020,5,61,6,117708,211.9
840,1020,211,61,8,117831,211.566
832,1020,1,63,9,117841,211.538
848,1020,5,63,10,117850,211.514
154,1020,210,55,7,117746,211.797
825,1020,210,62,5,117507,212.45
1,1020,131,64,12,118811,208.935
9,1020,3,63,13,119062,208.271
847,1020,3,60,3,117485,212.51
8,1020,51,60,15,119563,206.96
841,1020,51,60,14,119300,207.646
842,1020,9,56,4,117495,212.483
822,1020,131,54,11,118272,210.374
807,1020,4,18,17,129576,183.826
844,1020,6,17,16,127697,187.764
846,1020,1,16,18,131081,180.788
817,1020,4,10,19,132654,177.719
1,1021,131,60,2,118528,200.84
830,1021,9,69,1,117103,204.552
20,1021,6,65,4,119786,197.673
844,1021,6,49,5,120493,195.937
832,1021,1,66,10,121002,194.706
842,1021,9,65,12,121045,194.602
8,1021,51,65,9,120880,195.0
822,1021,131,59,3,119331,198.807
846,1021,1,65,13,121188,194.26
848,1021,5,65,7,120621,195.626
815,1021,211,47,15,121734,192.962
807,1021,4,59,14,121650,193.161
825,1021,210,67,11,121008,194.691
817,1021,4,49,8,120839,195.098
826,1021,5,55,16,121932,192.496
847,1021,3,66,17,122386,191.435
840,1021,211,52,6,120603,195.67
841,1021,51,64,19,123134,189.712
9,1021,3,42,20,123436,189.026
154,1021,210,46,18,122809,190.457
844,1022,6,23,4,146664,236.39
1,1022,131,24,3,146580,236.577
822,1022,131,27,2,146465,236.832
20,1022,6,36,1,146409,236.957
848,1022,9,41,5,147507,234.537
815,1022,211,29,13,148781,231.79
826,1022,5,26,7,148143,233.157
807,1022,4,34,9,148349,232.714
842,1022,5,21,17,149700,229.848
840,1022,211,34,10,148357,232.697
846,1022,1,21,8,148321,232.774
825,1022,210,33,11,148677,232.012
154,1022,210,18,16,149274,230.744
817,1022,4,21,18,150451,228.285
847,1022,3,34,14,148860,231.622
8,1022,51,37,12,148753,231.85
9,1022,3,33,15,149220,230.858
841,1022,51,31,6,147560,234.421
844,1023,6,47,4,123009,251.235
822,1023,131,47,3,122859,251.69
1,1023,131,51,1,121779,255.014
817,1023,4,53,7,123466,249.859
807,1023,4,53,8,123641,249.337
848,1023,9,45,6,123364,250.165
815,1023,211,35,9,123770,248.953
830,1023,9,41,5,123143,250.83
841,1023,51,44,15,124503,246.793
846,1023,1,52,11,124044,248.141
842,1023,5,51,10,123885,248.611
840,1023,211,31,12,124165,247.784
20,1023,6,50,2,122799,251.872
847,1023,3,51,16,124842,245.807
8,1023,51,52,13,124419,247.039
154,1023,210,31,17,124985,245.393
9,1023,3,47,18,124989,245.382
825,1023,210,38,14,124443,246.968
826,1023,5,19,20,125772,243.142
832,1023,1,10,19,125637,243.525
20,1024,6,57,5,144802,173.916
844,1024,6,59,4,144723,174.047
830,1024,9,56,8,145176,173.298
1,1024,131,58,7,144914,173.73
822,1024,131,58,2,143534,176.046
848,1024,9,59,9,145260,173.159
846,1024,1,58,11,145716,172.412
842,1024,5,58,13,145769,172.326
807,1024,4,59,12,145765,172.333
841,1024,51,59,10,145630,172.553
154,1024,210,54,16,146274,171.507
832,1024,1,41,15,145969,172.001
840,1024,211,57,6,144896,173.76
817,1024,4,55,14,145915,172.088
826,1024,5,57,3,144371,174.634
9,1024,3,59,18,146793,170.674
825,1024,210,58,1,142301,178.168
8,1024,51,18,19,147062,170.245
815,1024,211,15,17,146683,170.85
847,1024,3,29,20,148285,168.322
1,1025,131,51,1,135761,219.847
822,1025,131,50,3,136316,218.58
844,1025,6,52,2,136193,218.86
830,1025,9,47,5,136937,217.18
848,1025,9,50,4,136762,217.573
832,1025,1,53,6,138020,214.78
815,1025,211,49,7,138043,214.73
846,1025,1,52,11,138301,214.166
825,1025,210,53,8,138130,214.539
807,1025,4,53,12,138519,213.692
840,1025,211,53,15,138611,213.493
826,1025,5,52,9,138228,214.325
8,1025,51,51,13,138589,213.541
842,1025,5,51,14,138606,213.504
841,1025,51,51,16,138696,213.309
9,1025,3,24,19,142327,205.74
847,1025,3,18,18,141705,206.998
20,1025,6,16,10,138245,214.288
817,1025,4,22,17,141284,207.859
822,1026,131,49,4,131862,227.571
20,1026,6,38,5,132122,226.929
1,1026,131,45,1,130983,229.77
848,1026,9,36,8,132775,225.332
832,1026,1,46,12,133563,223.434
844,1026,6,48,2,131611,228.195
842,1026,5,43,17,135321,219.313
815,1026,211,46,7,132621,225.706
840,1026,211,26,14,134713,220.721
826,1026,5,47,10,133239,224.21
846,1026,1,31,13,134116,222.121
8,1026,51,50,9,133190,224.328
154,1026,210,18,16,134988,220.082
841,1026,51,51,6,132369,226.322
825,1026,210,49,3,131732,227.894
847,1026,3,27,18,135458,218.998
9,1026,3,44,19,136332,217.012
830,1026,9,10,20,137249,214.965
817,1026,4,48,11,133481,223.63
807,1026,4,47,15,134921,220.237
1,1027,131,66,4,119461,194.993
20,1027,6,68,3,119381,195.19
822,1027,131,66,5,119494,194.912
844,1027,6,53,1,119232,195.557
848,1027,9,48,2,119325,195.328
830,1027,9,65,11,120406,192.702
815,1027,211,70,12,120485,192.512
817,1027,4,53,9,120146,193.327
842,1027,5,53,6,119530,194.824
807,1027,4,59,14,120791,191.783
826,1027,5,48,7,119905,193.91
840,1027,211,68,15,120922,191.473
832,1027,1,66,10,120311,192.929
841,1027,51,65,16,121014,191.255
825,1027,210,53,20,121682,189.691
847,1027,3,69,17,121286,190.615
154,1027,210,68,18,121581,189.926
9,1027,3,63,13,120696,192.009
8,1027,51,55,8,120082,193.481
846,1027,1,46,19,121643,189.782
822,1031,131,68,2,107657,229.758
822,1028,131,37,2,136957,204.696
1,1028,131,26,7,138446,201.6
830,1028,9,42,5,138214,202.077
844,1028,6,44,1,136169,206.374
848,1028,9,42,3,138029,202.458
817,1028,4,28,14,140564,197.354
846,1028,1,44,4,138074,202.365
832,1028,1,44,15,140844,196.806
807,1028,4,47,6,138437,201.619
815,1028,211,34,11,140165,198.141
8,1028,51,46,9,139608,199.249
826,1028,5,41,8,138969,200.535
840,1028,211,42,13,140380,197.716
841,1028,51,41,10,139964,198.539
154,1028,210,52,18,141270,195.979
842,1028,5,31,16,140850,196.795
847,1028,3,54,17,141239,196.039
825,1028,210,42,12,140347,197.781
9,1028,3,22,20,143830,191.147
20,1028,6,6,19,142165,194.262
830,1029,9,61,2,110862,218.909
842,1029,5,65,9,112425,214.185
832,1029,1,63,16,113158,212.039
8,1029,51,65,15,113135,212.106
841,1029,51,49,14,113020,212.44
817,1029,4,44,11,112733,213.278
1,1029,131,46,3,111082,218.232
846,1029,1,63,7,112328,214.472
815,1029,211,64,12,112840,212.965
826,1029,5,49,8,112385,214.304
825,1029,210,65,17,113262,211.738
847,1029,3,57,19,113752,210.331
154,1029,210,29,18,113619,210.711
848,1029,9,52,4,111087,218.217
807,1029,4,64,13,112934,212.69
9,1029,3,63,20,114553,208.072
20,1029,6,51,5,111384,217.309
844,1029,6,63,6,111423,217.19
840,1029,211,65,10,112603,213.66
822,1029,131,43,1,110698,219.417
1,1030,131,53,1,139283,201.387
830,1030,9,55,5,141119,197.731
844,1030,6,44,4,140442,199.064
822,1030,131,31,2,139715,200.515
20,1030,6,55,3,140128,199.688
848,1030,9,49,8,142219,195.603
815,1030,211,39,11,142639,194.803
846,1030,1,50,12,143026,194.071
826,1030,5,42,9,142222,195.597
832,1030,1,43,7,141294,197.389
817,1030,4,51,6,141190,197.592
807,1030,4,52,16,143274,193.605
8,1030,51,25,14,143142,193.853
825,1030,210,22,19,143790,192.642
154,1030,210,33,18,143666,192.873
841,1030,51,28,15,143256,193.639
847,1030,3,50,13,143074,193.981
842,1030,5,53,10,142414,195.231
9,1030,3,51,20,144500,191.333
840,1030,211,25,17,143326,193.507
844,1031,6,64,4,107901,228.933
846,1031,1,71,1,107475,230.378
1,1031,131,67,3,107712,229.572
832,1031,1,63,5,107974,228.687
815,1031,211,63,6,108305,227.579
842,1031,213,64,11,109025,225.205
839,1031,4,64,10,108932,225.509
841,1031,51,70,9,108796,225.954
20,1031,6,71,8,108623,226.524
849,1031,3,63,16,109662,223.146
826,1031,213,50,13,109135,224.847
848,1031,9,50,7,108432,227.156
8,1031,51,48,12,109031,225.185
847,1031,3,49,14,109317,224.256
154,1031,210,46,17,110228,221.347
825,1031,210,23,20,110720,219.807
840,1031,211,4,18,110326,221.039
817,1031,4,8,19,110610,220.15
830,1031,9,5,15,109351,224.146
1,1032,131,68,3,106719,232.989
822,1032,131,62,7,107534,230.177
830,1032,9,70,2,106145,235.01
848,1032,9,67,6,107299,230.981
846,1032,1,66,5,107193,231.345
815,1032,211,68,4,107188,231.362
840,1032,211,65,10,107833,229.162
817,1032,4,65,9,107832,229.166
832,1032,1,68,1,105619,236.894
826,1032,213,60,13,108378,227.336
8,1032,51,57,14,108382,227.322
825,1032,210,69,11,108009,228.569
154,1032,210,69,12,108047,228.442
841,1032,51,54,15,108512,226.891
842,1032,213,69,8,107827,229.183
847,1032,3,36,16,108601,226.597
849,1032,3,68,17,108806,225.922
839,1032,4,22,18,109321,224.243
844,1032,6,3,19,135379,162.979
1,1033,131,70,1,116627,205.823
830,1033,9,60,4,119184,199.176
822,1033,131,66,2,117665,203.072
840,1033,211,68,3,118973,199.708
848,1033,9,68,5,119440,198.534
20,1033,6,49,14,120363,196.254
815,1033,211,39,10,120090,196.923
817,1033,4,46,7,119532,198.305
832,1033,1,68,15,120477,195.976
825,1033,210,67,6,119457,198.492
844,1033,6,64,16,120821,195.142
826,1033,213,51,18,120946,194.841
846,1033,1,42,8,119945,197.28
839,1033,4,40,13,120261,196.503
8,1033,51,67,17,120889,194.978
154,1033,210,61,12,120232,196.574
841,1033,51,44,11,120096,196.908
847,1033,3,67,9,119984,197.184
849,1033,3,64,19,121198,194.236
842,1033,213,10,20,123939,187.893
1,1034,131,45,3,129238,237.652
830,1034,9,52,1,127097,243.494
844,1034,6,49,9,129813,236.13
817,1034,4,49,5,129482,237.004
846,1034,1,41,12,130058,235.488
839,1034,4,50,6,129491,236.98
842,1034,213,52,7,129603,236.684
848,1034,9,52,2,128689,239.123
840,1034,211,44,13,130475,234.402
20,1034,6,44,15,130537,234.242
822,1034,131,41,4,129265,237.58
847,1034,3,41,16,130862,233.404
832,1034,1,47,10,129948,235.776
841,1034,51,49,17,130977,233.109
849,1034,3,44,14,130501,234.335
154,1034,210,49,8,129782,236.212
8,1034,51,49,11,129973,235.71
826,1034,213,11,18,132443,229.412
830,1035,9,46,2,129465,237.049
1,1035,131,43,1,128451,239.766
822,1035,131,44,4,129765,236.256
844,1035,6,39,8,130552,234.203
848,1035,9,46,3,129477,237.017
840,1035,211,45,15,130877,233.365
807,1035,211,52,6,130087,235.412
839,1035,4,50,10,130575,234.144
846,1035,1,49,11,130698,233.826
826,1035,213,52,12,130738,233.723
842,1035,213,52,7,130092,235.399
20,1035,6,49,13,130785,233.602
832,1035,1,49,9,130556,234.193
817,1035,4,39,16,131168,232.621
8,1035,51,30,18,131756,231.13
154,1035,210,51,14,130793,233.581
841,1035,51,37,19,131826,230.954
847,1035,3,50,17,131408,232.01
849,1035,3,48,5,129950,235.77
825,1035,210,39,20,131830,230.944
1,1036,131,63,2,119822,209.942
830,1036,9,53,4,121477,205.677
822,1036,131,66,1,118183,214.343
840,1036,211,56,8,122024,204.306
815,1036,211,58,16,122515,203.09
832,1036,1,59,5,121771,204.938
20,1036,6,48,18,122707,202.618
848,1036,9,41,11,122194,203.883
842,1036,213,44,17,122543,203.021
846,1036,1,56,13,122392,203.393
817,1036,4,51,14,122464,203.215
826,1036,213,47,12,122336,203.531
839,1036,4,65,10,122174,203.933
8,1036,51,47,7,121888,204.645
825,1036,210,64,19,123474,200.757
841,1036,51,47,6,121801,204.863
847,1036,3,37,15,122503,203.119
849,1036,3,60,9,122030,204.291
154,1036,210,64,3,120409,208.409
844,1036,6,35,20,123968,199.576
1,1037,131,28,2,147758,233.99
822,1037,131,27,5,147983,233.503
830,1037,9,27,8,148305,232.809
817,1037,4,44,1,147483,234.589
839,1037,4,44,10,148540,232.305
848,1037,9,27,12,148736,231.886
846,1037,1,39,11,148552,232.279
842,1037,213,29,3,147839,233.815
840,1037,211,34,13,149136,231.036
815,1037,211,20,9,148389,232.628
826,1037,213,28,15,149832,229.572
8,1037,51,28,14,149822,229.593
20,1037,6,31,16,149958,229.309
844,1037,6,26,4,147840,233.813
154,1037,210,28,17,150018,229.184
849,1037,3,32,6,148048,233.362
825,1037,210,37,7,148083,233.287
841,1037,51,9,19,151793,225.545
847,1037,3,5,18,151754,225.624
842,1038,213,34,6,124037,248.162
832,1038,1,40,2,123882,248.62
840,1038,211,42,3,123897,248.576
846,1038,1,50,7,124232,247.587
822,1038,131,51,5,123961,248.386
817,1038,4,38,4,123898,248.573
1,1038,131,34,1,122746,252.033
839,1038,4,52,11,124490,246.831
826,1038,213,44,10,124479,246.863
815,1038,211,50,8,124336,247.282
849,1038,3,39,16,124999,245.353
154,1038,210,48,12,124785,245.972
8,1038,51,29,13,124835,245.827
847,1038,3,39,9,124421,247.033
848,1038,9,48,15,124926,245.564
841,1038,51,43,14,124856,245.766
830,1038,9,10,17,125539,243.804
844,1038,6,19,19,126026,242.424
825,1038,210,10,18,125787,243.099
20,1038,6,4,20,127107,239.415
1,1039,131,58,1,118833,239.518
822,1039,131,53,2,119432,237.712
848,1039,9,51,3,120039,235.909
817,1039,4,57,4,120426,234.774
815,1039,211,59,5,120632,234.175
846,1039,1,59,7,121198,232.542
826,1039,213,51,10,121458,231.8
844,1039,6,50,9,121229,232.453
8,1039,51,59,6,121164,232.64
20,1039,6,59,8,121202,232.531
847,1039,3,58,11,121645,231.269
154,1039,210,59,13,122263,229.532
840,1039,211,42,12,122068,230.077
839,1039,4,6,15,211793,143.27
849,1039,3,6,14,211365,143.736
825,1039,210,4,17,213812,141.108
841,1039,51,4,16,213809,141.111
832,1039,1,5,18,214103,140.802
822,1040,131,51,1,137030,216.972
830,1040,9,53,3,137332,216.298
1,1040,131,48,7,138075,214.66
815,1040,211,52,8,138141,214.515
817,1040,4,53,6,137886,215.074
844,1040,6,47,11,139053,212.54
839,1040,4,48,13,139216,212.191
826,1040,213,48,12,139133,212.369
842,1040,213,50,2,137231,216.523
848,1040,9,51,9,138377,214.001
841,1040,51,44,16,139766,211.021
825,1040,210,52,17,140380,209.731
20,1040,6,46,14,139588,211.398
8,1040,51,37,10,138858,212.96
846,1040,1,50,5,137377,216.198
849,1040,3,47,18,141044,208.352
154,1040,210,44,15,139614,211.343
847,1040,3,52,4,137352,216.254
1,1041,131,58,2,128145,210.253
830,1041,9,60,1,128139,210.267
817,1041,4,53,3,129584,206.876
815,1041,211,58,4,129700,206.608
832,1041,1,53,6,130129,205.625
842,1041,213,53,5,130110,205.668
844,1041,6,54,10,130712,204.303
807,1041,211,58,11,130733,204.256
154,1041,210,54,14,131562,202.407
841,1041,51,38,12,130909,203.861
20,1041,6,43,7,130408,204.99
8,1041,51,54,9,130512,204.755
825,1041,210,37,8,130456,204.881
849,1041,3,39,13,131377,202.816
826,1041,213,41,16,132214,200.975
846,1041,1,40,17,132328,200.727
848,1041,9,9,18,132330,200.723
839,1041,4,21,19,133189,198.873
822,1041,131,8,15,131884,201.697
847,1041,3,6,20,134526,196.06
1,1042,131,63,1,118750,212.708
822,1042,131,66,2,119345,211.113
830,1042,9,62,4,119854,209.767
844,1042,6,66,7,120408,208.322
842,1042,213,65,9,120551,207.952
832,1042,1,65,6,120268,208.685
815,1042,211,49,11,120802,207.306
839,1042,4,61,12,120859,207.16
817,1042,4,61,14,120906,207.04
20,1042,6,62,10,120731,207.489
8,1042,51,60,15,121058,206.652
848,1042,9,61,5,119890,209.673
846,1042,1,65,3,119360,211.073
847,1042,3,62,13,120882,207.101
841,1042,51,46,20,121893,204.544
825,1042,210,63,16,121460,205.632
154,1042,210,59,17,121664,205.118
849,1042,3,53,19,121859,204.629
826,1042,213,59,8,120449,208.216
840,1042,211,45,18,121694,205.043
1,1043,131,63,1,115484,234.121
822,1043,131,63,2,115902,232.831
817,1043,4,62,4,117552,227.878
826,1043,213,62,6,117666,227.543
844,1043,6,62,12,118173,226.067
815,1043,211,49,9,118084,226.325
832,1043,1,62,11,118118,226.226
846,1043,1,63,8,118069,226.368
8,1043,51,63,10,118088,226.313
841,1043,51,61,15,118794,224.286
849,1043,3,37,14,118719,224.499
20,1043,6,44,7,117767,227.248
840,1043,211,46,13,118360,225.528
154,1043,210,45,17,118822,224.206
848,1043,9,63,3,116177,231.991
847,1043,3,43,16,118811,224.237
830,1043,9,44,5,117637,227.628
825,1043,210,45,18,119273,222.93
839,1043,4,22,19,119606,221.998
842,1043,213,5,20,120403,219.797
1,1044,131,56,6,139413,193.302
815,1044,211,50,12,140392,191.417
20,1044,6,53,8,139662,192.819
844,1044,6,47,11,139961,192.242
832,1044,1,56,4,138754,194.592
830,1044,9,53,3,138431,195.231
848,1044,9,54,5,139099,193.915
846,1044,1,58,1,136806,198.508
840,1044,211,55,10,139921,192.319
817,1044,4,54,13,140677,190.875
839,1044,4,55,16,141006,190.254
826,1044,213,53,17,141019,190.229
842,1044,213,53,7,139586,192.966
822,1044,131,57,2,138193,195.704
8,1044,51,57,9,139743,192.663
847,1044,3,51,14,140814,190.616
825,1044,210,45,15,140948,190.363
154,1044,210,38,18,143281,186.063
849,1044,3,32,19,143495,185.678
841,1044,51,11,20,151122,172.934
1,1045,131,38,3,132864,209.803
830,1045,9,48,1,132014,211.741
848,1045,9,41,10,133684,207.967
846,1045,1,53,7,133588,208.18
832,1045,1,46,5,133411,208.575
842,1045,213,48,16,134817,205.482
817,1045,4,38,2,132827,209.887
822,1045,131,28,4,133352,208.706
839,1045,4,37,13,134354,206.49
844,1045,6,44,8,133625,208.098
826,1045,213,35,12,134141,206.957
847,1045,3,47,17,135042,204.995
20,1045,6,41,11,133861,207.575
849,1045,3,39,15,134591,205.973
8,1045,51,43,6,133573,208.213
841,1045,51,22,14,134536,206.092
825,1045,210,29,18,135241,204.567
815,1045,211,40,9,133629,208.089
815,1046,211,69,3,56789,224.599
839,1046,4,75,12,57350,222.402
840,1046,211,85,14,57388,222.255
832,1046,1,80,9,57165,223.122
817,1046,4,57,6,56979,223.85
848,1046,9,52,8,57056,223.548
826,1046,213,80,7,57001,223.764
822,1046,131,60,2,56563,225.497
847,1046,131,80,1,55404,230.214
846,1046,1,85,11,57270,222.713
842,1046,213,53,10,57220,222.908
20,1046,6,56,5,56905,224.141
841,1046,51,56,4,56887,224.212
8,1046,51,56,13,57375,222.305
825,1046,210,57,16,57516,221.76
851,1046,3,56,15,57392,222.24
850,1046,210,56,17,57742,220.892
849,1046,3,29,18,58206,219.132
830,1047,9,14,2,140958,198.046
822,1047,131,40,3,141131,197.707
1,1047,131,37,5,141420,197.144
