driverId,raceId,points,position,wins
20,890,172.0,1,4
13,890,61.0,7,0
1,890,124.0,4,1
17,890,105.0,5,0
16,890,23.0,11,0
814,890,36.0,10,0
18,890,39.0,9,0
154,890,49.0,8,0
815,890,18.0,12,0
818,890,13.0,13,0
821,890,0.0,18,0
822,890,0.0,17,0
824,890,0.0,19,0
819,890,0.0,20,0
820,890,0.0,22,0
823,890,0.0,21,0
817,890,11.0,14,0
3,890,84.0,6,2
813,890,1.0,16,0
807,890,7.0,15,0
8,891,134.0,4,1
4,891,151.0,2,2
20,891,197.0,1,5
13,891,67.0,7,0
1,891,139.0,3,1
17,891,115.0,5,0
16,891,25.0,11,0
814,891,36.0,10,0
18,891,47.0,9,0
154,891,53.0,8,0
815,891,18.0,12,0
818,891,13.0,13,0
821,891,0.0,18,0
822,891,0.0,17,0
824,891,0.0,19,0
819,891,0.0,20,0
820,891,0.0,22,0
823,891,0.0,21,0
817,891,12.0,14,0
3,891,96.0,6,2
813,891,1.0,16,0
807,891,7.0,15,0
8,892,134.0,4,1
4,892,169.0,2,2
20,892,222.0,1,6
13,892,79.0,7,0
1,892,141.0,3,1
17,892,130.0,5,0
16,892,25.0,11,0
814,892,36.0,10,0
18,892,48.0,9,0
154,892,57.0,8,0
815,892,18.0,12,0
818,892,13.0,15,0
821,892,0.0,18,0
822,892,0.0,17,0
824,892,0.0,19,0
819,892,0.0,20,0
820,892,0.0,22,0
823,892,0.0,21,0
817,892,18.0,13,0
3,892,104.0,6,2
813,892,1.0,16,0
807,892,17.0,14,0
8,893,149.0,4,1
4,893,187.0,2,2
20,893,247.0,1,7
13,893,87.0,7,0
1,893,151.0,3,1
17,893,130.0,5,0
16,893,26.0,11,0
814,893,36.0,10,0
18,893,54.0,9,0
154,893,57.0,8,0
815,893,22.0,12,0
818,893,13.0,15,0
821,893,0.0,17,0
822,893,0.0,18,0
824,893,0.0,19,0
819,893,0.0,20,0
820,893,0.0,22,0
823,893,0.0,21,0
817,893,18.0,14,0
3,893,116.0,6,2
813,893,1.0,16,0
807,893,19.0,13,0
8,894,167.0,3,1
4,894,195.0,2,2
20,894,272.0,1,8
13,894,89.0,7,0
1,894,161.0,4,1
17,894,130.0,5,0
16,894,26.0,12,0
814,894,36.0,10,0
18,894,58.0,9,0
154,894,72.0,8,0
815,894,23.0,13,0
818,894,13.0,15,0
821,894,0.0,17,0
822,894,0.0,18,0
824,894,0.0,19,0
819,894,0.0,20,0
820,894,0.0,22,0
823,894,0.0,21,0
817,894,18.0,14,0
3,894,122.0,6,2
813,894,1.0,16,0
807,894,31.0,11,0
8,895,177.0,3,1
4,895,207.0,2,2
20,895,297.0,1,9
13,895,90.0,7,0
1,895,161.0,4,1
17,895,148.0,5,0
16,895,26.0,12,0
814,895,36.0,11,0
18,895,60.0,9,0
154,895,87.0,8,0
815,895,23.0,13,0
818,895,13.0,15,0
821,895,6.0,16,0
822,895,0.0,18,0
824,895,0.0,19,0
819,895,0.0,20,0
820,895,0.0,22,0
823,895,0.0,21,0
817,895,18.0,14,0
3,895,126.0,6,2
813,895,1.0,17,0
807,895,39.0,10,0
8,896,183.0,3,1
4,896,207.0,2,2
20,896,322.0,1,10
13,896,102.0,8,0
1,896,169.0,4,1
17,896,148.0,5,0
16,896,28.0,13,0
814,896,40.0,10,0
18,896,60.0,9,0
154,896,102.0,7,0
815,896,33.0,12,0
818,896,13.0,15,0
821,896,6.0,16,0
822,896,0.0,18,0
824,896,0.0,19,0
819,896,0.0,20,0
820,896,0.0,22,0
823,896,0.0,21,0
817,896,19.0,14,0
3,896,144.0,6,2
813,896,1.0,17,0
807,896,39.0,11,0
8,897,183.0,3,1
4,897,217.0,2,2
20,897,347.0,1,11
13,897,106.0,8,0
1,897,175.0,4,1
17,897,166.0,5,0
16,897,29.0,13,0
814,897,48.0,10,0
18,897,60.0,9,0
154,897,114.0,7,0
815,897,35.0,12,0
818,897,13.0,15,0
821,897,6.0,16,0
822,897,0.0,18,0
824,897,0.0,19,0
819,897,0.0,20,0
820,897,0.0,22,0
823,897,0.0,21,0
817,897,19.0,14,0
3,897,159.0,6,2
813,897,1.0,17,0
807,897,39.0,11,0
8,898,183.0,4,1
4,898,227.0,2,2
20,898,372.0,1,12
13,898,106.0,8,0
1,898,187.0,3,1
17,898,181.0,5,0
16,898,29.0,13,0
814,898,48.0,10,0
18,898,61.0,9,0
154,898,132.0,7,0
815,898,41.0,12,0
818,898,13.0,15,0
821,898,6.0,16,0
822,898,4.0,17,0
824,898,0.0,19,0
819,898,0.0,20,0
820,898,0.0,22,0
823,898,0.0,21,0
817,898,19.0,14,0
3,898,161.0,6,2
813,898,1.0,18,0
807,898,47.0,11,0
5,898,0.0,23,0
8,899,183.0,5,1
4,899,242.0,2,2
20,899,397.0,1,13
13,899,112.0,8,0
1,899,189.0,4,1
17,899,199.0,3,0
16,899,29.0,13,0
814,899,48.0,12,0
18,899,73.0,9,0
154,899,132.0,7,0
815,899,49.0,11,0
818,899,13.0,15,0
821,899,6.0,16,0
822,899,4.0,17,0
824,899,0.0,19,0
819,899,0.0,20,0
820,899,0.0,23,0
823,899,0.0,21,0
817,899,20.0,14,0
3,899,171.0,6,2
813,899,1.0,18,0
807,899,51.0,10,0
5,899,0.0,22,0
112,272,0.0,43,0
114,272,0.0,35,0
113,272,0.0,36,0
93,272,0.0,37,0
115,272,0.0,44,0
63,272,0.0,32,0
116,272,0.0,33,0
89,272,0.0,45,0
98,272,0.0,41,0
102,257,0.0,13,0
84,257,0.0,14,0
56,257,0.0,15,0
50,257,0.0,16,0
103,257,0.0,17,0
87,257,0.0,18,0
104,257,0.0,19,0
49,257,0.0,20,0
57,257,0.0,21,0
105,257,0.0,22,0
81,257,0.0,23,0
77,257,0.0,24,0
106,257,0.0,25,0
92,257,0.0,26,0
107,257,0.0,27,0
108,257,0.0,28,0
87,258,0.0,24,0
104,258,3.0,6,0
49,258,2.0,7,0
57,258,0.0,26,0
105,258,0.0,21,0
81,258,0.0,18,0
77,258,6.0,4,0
106,258,0.0,27,0
92,258,0.0,29,0
107,258,0.0,16,0
108,258,0.0,30,0
88,258,0.0,25,0
78,258,0.0,28,0
105,259,0.0,24,0
81,259,0.0,22,0
77,259,6.0,4,0
106,259,0.0,30,0
92,259,0.0,28,0
107,259,0.0,20,0
108,259,0.0,32,0
88,259,0.0,29,0
78,259,6.0,5,0
110,259,0.0,25,0
109,259,0.0,31,0
92,260,0.0,29,0
107,260,0.0,24,0
108,260,0.0,28,0
88,260,0.0,32,0
78,260,6.0,6,0
110,260,3.0,12,0
109,260,0.0,17,0
108,261,0.0,30,0
88,261,0.0,34,0
78,261,6.0,7,0
110,261,3.0,13,0
109,261,0.0,21,0
70,261,0.0,25,0
14,261,0.0,33,0
85,261,0.0,35,0
88,262,0.0,34,0
78,262,6.0,7,0
110,262,3.0,13,0
109,262,1.0,17,0
70,262,0.0,26,0
14,262,2.0,16,0
85,262,0.0,35,0
78,263,6.0,7,0
110,263,4.0,12,0
109,263,1.0,17,0
70,263,0.0,26,0
14,263,2.0,16,0
85,263,0.0,37,0
111,263,0.0,27,0
95,263,0.0,34,0
110,264,4.0,13,0
109,264,1.0,17,0
70,264,0.0,27,0
14,264,4.0,15,0
85,264,0.0,37,0
111,264,0.0,28,0
95,264,0.0,35,0
109,265,1.0,21,0
70,265,0.0,28,0
14,265,4.0,18,0
85,265,0.0,37,0
111,265,0.0,29,0
95,265,0.0,35,0
109,266,1.0,23,0
70,266,0.0,28,0
14,266,4.0,19,0
85,266,0.0,38,0
111,266,0.0,29,0
95,266,0.0,35,0
112,266,0.0,37,0
109,267,1.0,23,0
70,267,0.0,29,0
14,267,7.0,11,0
85,267,0.0,38,0
111,267,0.0,28,0
95,267,0.0,35,0
112,267,0.0,37,0
109,268,1.0,23,0
70,268,0.0,29,0
14,268,8.0,10,0
85,268,0.0,39,0
111,268,0.0,28,0
95,268,0.0,35,0
112,268,0.0,38,0
114,268,0.0,37,0
14,269,14.0,7,0
85,269,0.0,40,0
111,269,0.0,28,0
95,269,0.0,37,0
112,269,0.0,39,0
114,269,0.0,32,0
113,269,0.0,33,0
85,270,0.0,42,0
111,270,0.0,28,0
95,270,0.0,38,0
112,270,0.0,40,0
114,270,0.0,32,0
113,270,0.0,33,0
93,270,0.0,34,0
115,270,0.0,41,0
95,271,3.0,21,0
112,271,0.0,42,0
114,271,0.0,34,0
113,271,0.0,35,0
93,271,0.0,36,0
115,271,0.0,44,0
63,271,0.0,32,0
116,271,0.0,40,0
89,271,0.0,43,0
13,900,0.0,20,0
20,900,0.0,18,0
813,900,0.0,16,0
824,900,0.0,14,0
821,900,0.0,12,0
825,900,18.0,2,0
18,900,15.0,3,0
4,900,12.0,4,0
822,900,10.0,5,0
807,900,8.0,6,0
8,900,6.0,7,0
155,900,0.0,21,0
1,900,0.0,19,0
828,900,0.0,17,0
154,900,0.0,15,0
820,900,0.0,13,0
16,900,0.0,11,0
815,900,1.0,10,0
826,900,2.0,9,0
818,900,4.0,8,0
3,900,25.0,1,1
817,900,0.0,22,0
3,901,43.0,1,1
825,901,20.0,5,0
18,901,23.0,4,0
4,901,24.0,3,0
822,901,14.0,8,0
807,901,18.0,6,0
8,901,6.0,9,0
818,901,4.0,11,0
826,901,3.0,12,0
815,901,1.0,13,0
16,901,0.0,15,0
821,901,0.0,16,0
820,901,0.0,17,0
824,901,0.0,20,0
154,901,0.0,14,0
813,901,0.0,21,0
828,901,0.0,19,0
20,901,15.0,7,0
1,901,25.0,2,1
13,901,6.0,10,0
155,901,0.0,18,0
817,901,0.0,22,0
3,902,61.0,1,1
825,902,20.0,7,0
18,902,23.0,5,0
4,902,26.0,4,0
822,902,18.0,8,0
807,902,28.0,3,0
8,902,7.0,12,0
818,902,4.0,13,0
826,902,3.0,14,0
815,902,16.0,9,0
16,902,0.0,16,0
821,902,0.0,17,0
820,902,0.0,18,0
824,902,0.0,22,0
154,902,0.0,15,0
813,902,0.0,20,0
828,902,0.0,21,0
20,902,23.0,6,0
1,902,50.0,2,2
13,902,12.0,11,0
155,902,0.0,19,0
817,902,12.0,10,0
3,903,79.0,1,1
825,903,20.0,9,0
18,903,23.0,8,0
4,903,41.0,3,0
822,903,24.0,7,0
807,903,36.0,4,0
8,903,11.0,12,0
818,903,4.0,13,0
826,903,4.0,14,0
815,903,18.0,10,0
16,903,0.0,16,0
821,903,0.0,17,0
820,903,0.0,18,0
824,903,0.0,22,0
154,903,0.0,15,0
813,903,0.0,20,0
828,903,0.0,21,0
20,903,33.0,5,0
1,903,75.0,2,3
13,903,12.0,11,0
155,903,0.0,19,0
817,903,24.0,6,0
3,904,97.0,2,1
825,904,20.0,9,0
18,904,23.0,8,0
4,904,49.0,3,0
822,904,34.0,7,0
807,904,37.0,6,0
8,904,17.0,11,0
818,904,4.0,14,0
826,904,4.0,15,0
815,904,20.0,10,0
16,904,0.0,16,0
821,904,0.0,17,0
820,904,0.0,18,0
824,904,0.0,22,0
154,904,4.0,13,0
813,904,0.0,20,0
828,904,0.0,21,0
20,904,45.0,4,0
1,904,100.0,1,4
13,904,12.0,12,0
155,904,0.0,19,0
817,904,39.0,5,0
3,905,122.0,1,2
825,905,21.0,9,0
18,905,31.0,8,0
4,905,61.0,3,0
822,905,34.0,7,0
807,905,47.0,5,0
8,905,17.0,12,0
818,905,4.0,14,0
826,905,4.0,15,0
815,905,20.0,10,0
16,905,0.0,18,0
821,905,0.0,19,0
820,905,0.0,20,0
824,905,2.0,16,0
154,905,8.0,13,0
813,905,0.0,22,0
828,905,0.0,17,0
20,905,45.0,6,0
1,905,118.0,2,4
13,905,18.0,11,0
155,905,0.0,21,0
817,905,54.0,4,0
3,906,140.0,1,2
825,906,23.0,9,0
18,906,43.0,7,0
4,906,69.0,4,0
822,906,40.0,8,0
807,906,57.0,6,0
8,906,18.0,12,0
818,906,8.0,14,0
826,906,4.0,15,0
815,906,20.0,10,0
16,906,0.0,17,0
821,906,0.0,19,0
820,906,0.0,20,0
824,906,2.0,16,0
154,906,8.0,13,0
813,906,0.0,22,0
828,906,0.0,18,0
20,906,60.0,5,0
1,906,118.0,2,4
13,906,18.0,11,0
155,906,0.0,21,0
817,906,79.0,3,1
3,907,165.0,1,3
825,907,29.0,10,0
18,907,43.0,8,0
4,907,79.0,4,0
822,907,55.0,7,0
807,907,59.0,6,0
8,907,19.0,12,0
818,907,8.0,14,0
826,907,4.0,15,0
815,907,28.0,11,0
16,907,0.0,17,0
821,907,0.0,20,0
820,907,0.0,21,0
824,907,2.0,16,0
154,907,8.0,13,0
813,907,0.0,19,0
828,907,0.0,18,0
20,907,60.0,5,0
1,907,136.0,2,4
13,907,30.0,9,0
155,907,0.0,22,0
817,907,83.0,3,1
3,908,165.0,1,3
825,908,35.0,9,0
18,908,55.0,8,0
4,908,87.0,4,0
822,908,73.0,5,0
807,908,63.0,7,0
8,908,19.0,12,0
818,908,9.0,13,0
826,908,6.0,15,0
815,908,28.0,11,0
16,908,0.0,17,0
821,908,0.0,20,0
820,908,0.0,21,0
824,908,2.0,16,0
154,908,8.0,14,0
813,908,0.0,19,0
828,908,0.0,18,0
20,908,70.0,6,0
1,908,161.0,2,5
13,908,30.0,10,0
155,908,0.0,22,0
817,908,98.0,3,1
3,909,190.0,1,4
825,909,37.0,9,0
18,909,59.0,8,0
4,909,97.0,4,0
822,909,91.0,5,0
807,909,69.0,7,0
8,909,19.0,12,0
818,909,9.0,13,0
826,909,6.0,15,0
815,909,29.0,11,0
16,909,0.0,17,0
821,909,0.0,20,0
820,909,0.0,21,0
824,909,2.0,16,0
154,909,8.0,14,0
813,909,0.0,19,0
828,909,0.0,18,0
20,909,82.0,6,0
1,909,176.0,2,5
13,909,30.0,10,0
155,909,0.0,22,0
817,909,106.0,3,1
3,910,202.0,1,4
825,910,37.0,10,0
18,910,60.0,8,0
4,910,115.0,4,0
822,910,95.0,5,0
807,910,69.0,7,0
8,910,27.0,12,0
818,910,11.0,13,0
826,910,6.0,15,0
815,910,29.0,11,0
16,910,0.0,17,0
821,910,0.0,20,0
820,910,0.0,21,0
824,910,2.0,16,0
154,910,8.0,14,0
813,910,0.0,19,0
828,910,0.0,18,0
20,910,88.0,6,0
1,910,191.0,2,5
13,910,40.0,9,0
155,910,0.0,22,0
817,910,131.0,3,2
3,911,220.0,1,4
825,911,37.0,11,0
18,911,68.0,8,0
4,911,121.0,4,0
822,911,110.0,5,0
807,911,70.0,7,0
8,911,39.0,10,0
818,911,11.0,13,0
826,911,8.0,15,0
815,911,33.0,12,0
16,911,0.0,17,0
821,911,0.0,20,0
820,911,0.0,21,0
824,911,2.0,16,0
154,911,8.0,14,0
813,911,0.0,19,0
828,911,0.0,18,0
20,911,98.0,6,0
1,911,191.0,2,5
13,911,40.0,9,0
155,911,0.0,22,0
817,911,156.0,3,3
827,911,0.0,23,0
3,912,238.0,1,4
825,912,38.0,12,0
18,912,72.0,7,0
4,912,121.0,5,0
822,912,122.0,4,0
807,912,70.0,8,0
8,912,41.0,10,0
818,912,11.0,13,0
826,912,8.0,15,0
815,912,39.0,11,0
16,912,0.0,17,0
821,912,0.0,20,0
820,912,0.0,21,0
824,912,2.0,16,0
154,912,8.0,14,0
813,912,0.0,19,0
828,912,0.0,18,0
20,912,106.0,6,0
1,912,216.0,2,6
13,912,55.0,9,0
155,912,0.0,22,0
817,912,166.0,3,3
827,912,0.0,23,0
3,913,238.0,2,4
825,913,39.0,12,0
18,913,72.0,7,0
4,913,133.0,4,0
822,913,122.0,6,0
807,913,72.0,8,0
8,913,45.0,11,0
818,913,19.0,13,0
826,913,8.0,15,0
815,913,45.0,10,0
16,913,0.0,17,0
821,913,0.0,20,0
820,913,0.0,21,0
824,913,2.0,16,0
154,913,8.0,14,0
813,913,0.0,19,0
828,913,0.0,18,0
20,913,124.0,5,0
1,913,241.0,1,7
13,913,65.0,9,0
155,913,0.0,22,0
817,913,181.0,3,3
827,913,0.0,23,0
3,914,256.0,2,4
825,914,39.0,12,0
18,914,82.0,7,0
4,914,133.0,5,0
822,914,130.0,6,0
807,914,76.0,8,0
8,914,45.0,11,0
818,914,21.0,13,0
826,914,8.0,15,0
815,914,46.0,10,0
16,914,0.0,17,0
821,914,0.0,20,0
820,914,0.0,21,0
824,914,2.0,16,0
154,914,8.0,14,0
813,914,0.0,19,0
828,914,0.0,18,0
20,914,139.0,4,0
1,914,266.0,1,8
13,914,71.0,9,0
155,914,0.0,22,0
817,914,193.0,3,3
827,914,0.0,23,0
3,915,274.0,2,4
825,915,49.0,10,0
18,915,94.0,7,0
4,915,141.0,6,0
822,915,145.0,4,0
807,915,76.0,8,0
8,915,47.0,12,0
818,915,21.0,13,0
826,915,8.0,15,0
815,915,47.0,11,0
16,915,0.0,17,0
821,915,0.0,20,0
820,915,0.0,21,0
824,915,2.0,16,0
154,915,8.0,14,0
813,915,0.0,19,0
828,915,0.0,18,0
20,915,143.0,5,0
1,915,291.0,1,9
13,915,71.0,9,0
155,915,0.0,22,0
817,915,199.0,3,3
827,915,0.0,23,0
3,916,292.0,2,4
825,916,53.0,10,0
18,916,94.0,7,0
4,916,149.0,6,0
822,916,155.0,4,0
807,916,76.0,9,0
8,916,47.0,12,0
818,916,22.0,13,0
826,916,8.0,15,0
815,916,47.0,11,0
16,916,0.0,18,0
821,916,0.0,20,0
820,916,0.0,21,0
824,916,2.0,17,0
154,916,8.0,14,0
813,916,2.0,16,0
828,916,0.0,19,0
20,916,149.0,5,0
1,916,316.0,1,10
13,916,83.0,8,0
155,916,0.0,22,0
817,916,214.0,3,3
827,916,0.0,23,0
3,917,317.0,2,5
825,917,55.0,10,0
18,917,106.0,7,0
4,917,157.0,5,0
822,917,156.0,6,0
807,917,80.0,9,0
8,917,53.0,11,0
818,917,22.0,13,0
826,917,8.0,15,0
815,917,47.0,12,0
16,917,0.0,18,0
821,917,0.0,20,0
820,917,0.0,21,0
824,917,2.0,17,0
154,917,8.0,14,0
813,917,2.0,16,0
828,917,0.0,19,0
20,917,159.0,4,0
1,917,334.0,1,10
13,917,98.0,8,0
155,917,0.0,22,0
817,917,214.0,3,3
827,917,0.0,23,0
3,918,317.0,2,5
825,918,55.0,11,0
18,918,126.0,8,0
4,918,161.0,6,0
822,918,186.0,4,0
807,918,96.0,9,0
8,918,55.0,12,0
818,918,22.0,13,0
826,918,8.0,15,0
815,918,59.0,10,0
16,918,0.0,18,0
821,918,0.0,20,0
820,918,0.0,21,0
824,918,2.0,17,0
154,918,8.0,14,0
813,918,2.0,16,0
828,918,0.0,19,0
20,918,167.0,5,0
1,918,384.0,1,11
13,918,134.0,7,0
155,918,0.0,22,0
817,918,238.0,3,3
827,918,0.0,24,0
829,918,0.0,23,0
3,933,159.0,2,3
822,926,0.0,18,0
826,926,0.0,16,0
154,926,0.0,14,0
8,926,0.0,12,0
1,933,169.0,1,4
825,926,0.0,17,0
813,926,0.0,15,0
830,926,0.0,13,0
18,926,0.0,11,0
815,926,1.0,10,0
832,926,2.0,9,0
828,926,4.0,8,0
807,926,6.0,7,0
817,926,8.0,6,0
831,926,10.0,5,0
13,926,12.0,4,0
20,926,15.0,3,0
3,926,18.0,2,0
1,926,25.0,1,1
1,927,43.0,1,1
3,927,33.0,3,0
20,927,40.0,2,1
13,927,20.0,4,0
831,927,10.0,6,0
817,927,9.0,8,0
807,927,6.0,9,0
828,927,4.0,12,0
832,927,6.0,11,0
815,927,1.0,14,0
18,927,0.0,16,0
8,927,12.0,5,0
830,927,6.0,10,0
154,927,0.0,15,0
813,927,0.0,18,0
826,927,2.0,13,0
825,927,0.0,19,0
822,927,10.0,7,0
833,927,0.0,17,0
4,927,0.0,20,0
829,927,0.0,21,0
1,928,68.0,1,2
3,928,51.0,3,0
20,928,55.0,2,1
13,928,30.0,4,0
831,928,14.0,7,0
817,928,11.0,8,0
807,928,6.0,10,0
828,928,5.0,13,0
832,928,6.0,12,0
815,928,1.0,15,0
18,928,0.0,16,0
8,928,24.0,5,0
830,928,6.0,11,0
154,928,6.0,9,0
813,928,0.0,20,0
826,928,2.0,14,0
825,928,0.0,21,0
822,928,18.0,6,0
833,928,0.0,18,0
4,928,0.0,17,0
829,928,0.0,19,0
1,929,93.0,1,3
3,929,66.0,2,0
20,929,65.0,3,1
13,929,31.0,5,0
831,929,14.0,8,0
817,929,19.0,7,0
807,929,6.0,10,0
828,929,5.0,14,0
832,929,6.0,12,0
815,929,5.0,13,0
18,929,0.0,17,0
8,929,42.0,4,0
830,929,6.0,11,0
154,929,12.0,9,0
813,929,0.0,20,0
826,929,4.0,15,0
825,929,0.0,21,0
822,929,30.0,6,0
833,929,0.0,18,0
4,929,0.0,16,0
829,929,0.0,19,0
1,930,111.0,1,3
3,930,91.0,2,1
20,930,80.0,3,1
13,930,39.0,6,0
831,930,14.0,9,0
817,930,25.0,7,0
807,930,6.0,12,0
828,930,5.0,14,0
832,930,8.0,10,0
815,930,5.0,13,0
18,930,0.0,17,0
8,930,52.0,4,0
830,930,6.0,11,0
154,930,16.0,8,0
813,930,0.0,20,0
826,930,5.0,15,0
825,930,0.0,21,0
822,930,42.0,5,0
833,930,0.0,18,0
4,930,0.0,16,0
829,930,0.0,19,0
1,931,126.0,1,3
3,931,116.0,2,2
20,931,98.0,3,1
13,931,39.0,6,0
831,931,16.0,9,0
817,931,35.0,7,0
807,931,6.0,13,0
828,931,5.0,15,0
832,931,9.0,12,0
815,931,11.0,11,0
18,931,4.0,16,0
8,931,60.0,4,0
830,931,6.0,14,0
154,931,16.0,10,0
813,931,0.0,20,0
826,931,17.0,8,0
825,931,0.0,21,0
822,931,42.0,5,0
833,931,0.0,18,0
4,931,0.0,17,0
829,931,0.0,19,0
1,932,151.0,1,4
3,932,134.0,2,2
20,932,108.0,3,1
13,932,47.0,6,0
831,932,16.0,10,0
817,932,35.0,7,0
807,932,10.0,12,0
828,932,5.0,16,0
832,932,9.0,13,0
815,932,11.0,11,0
18,932,4.0,17,0
8,932,72.0,4,0
830,932,6.0,14,0
154,932,17.0,9,0
813,932,6.0,15,0
826,932,19.0,8,0
825,932,0.0,21,0
822,932,57.0,5,0
833,932,0.0,19,0
4,932,0.0,18,0
829,932,0.0,20,0
20,933,120.0,3,1
13,933,62.0,6,0
831,933,16.0,11,0
817,933,36.0,7,0
807,933,18.0,9,0
828,933,5.0,16,0
832,933,9.0,15,0
815,933,13.0,12,0
18,933,4.0,17,0
8,933,72.0,4,0
830,933,10.0,14,0
154,933,17.0,10,0
813,933,12.0,13,0
826,933,19.0,8,0
825,933,0.0,21,0
822,933,67.0,5,0
833,933,0.0,19,0
4,933,0.0,18,0
829,933,0.0,20,0
1,934,194.0,1,5
3,934,177.0,2,3
20,934,135.0,3,1
13,934,74.0,6,0
831,934,16.0,11,0
817,934,36.0,7,0
807,934,24.0,9,0
828,934,5.0,16,0
832,934,9.0,15,0
815,934,15.0,12,0
18,934,4.0,17,0
8,934,76.0,5,0
830,934,10.0,14,0
154,934,17.0,10,0
813,934,12.0,13,0
826,934,27.0,8,0
825,934,0.0,21,0
822,934,77.0,4,0
833,934,0.0,19,0
4,934,1.0,18,0
829,934,0.0,20,0
1,936,202.0,1,5
3,936,181.0,2,3
20,936,160.0,3,2
13,936,74.0,6,0
831,936,16.0,12,0
817,936,51.0,7,0
807,936,24.0,9,0
828,936,6.0,18,0
832,936,9.0,16,0
815,936,15.0,13,0
18,936,6.0,17,0
8,936,76.0,5,0
830,936,22.0,11,0
154,936,23.0,10,0
813,936,12.0,14,0
826,936,45.0,8,0
825,936,0.0,21,0
822,936,77.0,4,0
833,936,0.0,19,0
4,936,11.0,15,0
829,936,0.0,20,0
1,937,227.0,1,6
3,937,199.0,2,3
20,937,160.0,3,2
13,937,82.0,5,0
831,937,16.0,13,0
817,937,51.0,8,0
807,937,24.0,12,0
828,937,7.0,17,0
832,937,9.0,16,0
815,937,25.0,11,0
18,937,6.0,18,0
8,937,82.0,4,0
830,937,26.0,10,0
154,937,38.0,9,0
813,937,12.0,14,0
826,937,57.0,7,0
825,937,0.0,21,0
822,937,79.0,6,0
833,937,0.0,19,0
4,937,11.0,15,0
829,937,0.0,20,0
1,938,252.0,1,7
3,938,199.0,2,3
20,938,178.0,3,2
13,938,97.0,4,0
831,938,16.0,13,0
817,938,55.0,8,0
807,938,30.0,11,0
828,938,9.0,17,0
832,938,9.0,16,0
815,938,33.0,10,0
18,938,6.0,18,0
8,938,92.0,5,0
830,938,26.0,12,0
154,938,38.0,9,0
813,938,12.0,14,0
826,938,58.0,7,0
825,938,0.0,21,0
822,938,91.0,6,0
833,938,0.0,19,0
4,938,11.0,15,0
829,938,0.0,20,0
1,939,252.0,1,7
3,939,211.0,2,3
20,939,203.0,3,3
13,939,97.0,6,0
831,939,17.0,13,0
817,939,73.0,7,0
807,939,30.0,12,0
828,939,9.0,17,0
832,939,11.0,16,0
815,939,39.0,9,0
18,939,6.0,18,0
8,939,107.0,4,0
830,939,30.0,11,0
154,939,38.0,10,0
813,939,12.0,14,0
826,939,66.0,8,0
825,939,0.0,22,0
822,939,101.0,5,0
833,939,0.0,19,0
4,939,11.0,15,0
829,939,0.0,20,0
834,939,0.0,21,0
834,940,0.0,21,0
829,940,0.0,20,0
4,940,11.0,16,0
822,940,111.0,5,0
826,940,66.0,8,0
813,940,16.0,14,0
154,940,44.0,9,0
830,940,32.0,12,0
832,940,12.0,15,0
828,940,9.0,17,0
831,940,17.0,13,0
3,940,229.0,2,3
825,940,0.0,22,0
807,940,38.0,11,0
815,940,39.0,10,0
18,940,6.0,18,0
8,940,119.0,4,0
13,940,97.0,6,0
833,940,0.0,19,0
817,940,73.0,7,0
20,940,218.0,3,3
1,940,277.0,1,8
3,942,247.0,3,3
834,941,0.0,21,0
825,941,0.0,22,0
822,941,111.0,5,0
831,942,27.0,13,0
13,942,109.0,6,0
20,942,251.0,2,3
829,941,0.0,20,0
4,941,11.0,16,0
1,942,327.0,1,10
833,941,0.0,19,0
826,941,76.0,7,0
813,941,22.0,14,0
154,941,44.0,10,0
830,941,33.0,12,0
8,941,123.0,4,0
18,941,8.0,18,0
815,941,54.0,9,0
832,941,12.0,15,0
828,941,9.0,17,0
807,941,38.0,11,0
817,941,73.0,8,0
831,941,25.0,13,0
13,941,109.0,6,0
20,941,236.0,2,3
3,941,229.0,3,3
1,941,302.0,1,9
817,942,74.0,8,0
807,942,38.0,12,0
828,942,9.0,18,0
832,942,18.0,15,0
815,942,64.0,9,0
18,942,16.0,16,0
8,942,123.0,4,0
830,942,45.0,10,0
154,942,44.0,11,0
813,942,26.0,14,0
826,942,76.0,7,0
825,942,0.0,22,0
822,942,111.0,5,0
833,942,0.0,19,0
4,942,11.0,17,0
829,942,0.0,21,0
834,942,0.0,20,0
1,943,345.0,1,10
3,943,272.0,2,4
20,943,251.0,3,3
13,943,117.0,6,0
831,943,27.0,13,0
817,943,84.0,8,0
807,943,44.0,12,0
828,943,9.0,18,0
832,943,18.0,15,0
815,943,68.0,9,0
18,943,16.0,16,0
8,943,123.0,5,0
830,943,47.0,10,0
154,943,45.0,11,0
813,943,26.0,14,0
826,943,88.0,7,0
825,943,0.0,22,0
822,943,126.0,4,0
833,943,0.0,19,0
4,943,11.0,17,0
829,943,0.0,21,0
834,943,0.0,20,0
1,944,363.0,1,10
3,944,297.0,2,5
20,944,266.0,3,3
13,944,117.0,6,0
831,944,27.0,13,0
817,944,84.0,8,0
807,944,52.0,10,0
828,944,9.0,18,0
832,944,18.0,15,0
815,944,68.0,9,0
18,944,16.0,16,0
8,944,135.0,5,0
830,944,49.0,12,0
154,944,49.0,11,0
813,944,27.0,14,0
826,944,94.0,7,0
825,944,0.0,22,0
822,944,136.0,4,0
833,944,0.0,19,0
4,944,11.0,17,0
829,944,0.0,21,0
