"driverId","raceId","grid","results_position","positionText","positionOrder","results_points","results_laps","fastestLap","rank","race_ms","results_fastestlaptime","fastestLapSpeed","statusId","status"
119,279,4,NULL,"R",19,"0",52,NULL,NULL,NULL,NULL,NULL,68,"Mechanical"
110,279,19,NULL,"R",20,"0",45,NULL,NULL,NULL,NULL,NULL,20,"Accident"
120,279,23,NULL,"R",21,"0",33,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
55,279,6,NULL,"R",22,"0",33,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
87,279,10,NULL,"R",23,"0",13,NULL,NULL,NULL,NULL,NULL,20,"Accident"
22,279,14,NULL,"R",24,"0",10,NULL,NULL,NULL,NULL,NULL,10,"Mechanical"
112,279,15,NULL,"R",25,"0",8,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
105,279,0,NULL,"F",26,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
55,280,6,NULL,"R",17,"0",47,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
69,280,22,NULL,"R",18,"0",28,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
91,280,11,NULL,"R",19,"0",25,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
109,280,18,NULL,"R",20,"0",22,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
87,280,4,NULL,"R",21,"0",20,NULL,NULL,NULL,NULL,NULL,20,"Accident"
65,280,19,NULL,"R",22,"0",16,NULL,NULL,NULL,NULL,NULL,20,"Accident"
120,280,24,NULL,"R",23,"0",16,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
79,280,24,NULL,"R",24,"0",16,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
57,204,3,"4","4",4,"3",53,NULL,NULL,"4685971",NULL,NULL,1,"Finished"
55,204,8,"5","5",5,"2",53,NULL,NULL,"4692172",NULL,NULL,1,"Finished"
71,204,14,"6","6",6,"1",53,NULL,NULL,"4696988",NULL,NULL,1,"Finished"
57,205,3,"1","1",1,"10",67,NULL,NULL,"5534789",NULL,NULL,1,"Finished"
30,205,1,"2","2",2,"6",67,NULL,NULL,"5537000",NULL,NULL,1,"Finished"
14,205,5,"3","3",3,"4",67,NULL,NULL,"5568952",NULL,NULL,1,"Finished"
56,205,2,"4","4",4,"3",67,NULL,NULL,"5592971",NULL,NULL,1,"Finished"
49,205,7,"5","5",5,"2",67,NULL,NULL,"5595036",NULL,NULL,1,"Finished"
21,205,4,"6","6",6,"1",67,NULL,NULL,"5596148",NULL,NULL,1,"Finished"
25,205,8,"7","7",7,"0",67,NULL,NULL,"5599578",NULL,NULL,1,"Finished"
57,206,2,"1","1",1,"10",51,NULL,NULL,"5243400",NULL,NULL,1,"Finished"
56,206,4,"2","2",2,"6",51,NULL,NULL,"5249891",NULL,NULL,1,"Finished"
14,206,3,"3","3",3,"4",51,NULL,NULL,"5271062",NULL,NULL,1,"Finished"
71,206,8,"4","4",4,"3",51,NULL,NULL,"5316891",NULL,NULL,1,"Finished"
49,206,5,"5","5",5,"2",51,NULL,NULL,"5317257",NULL,NULL,1,"Finished"
35,206,6,"6","6",6,"1",51,NULL,NULL,"5319267",NULL,NULL,1,"Finished"
15,203,13,"6","6",6,"1",42,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
14,203,2,"7","7",7,"0",39,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
75,203,21,"8","8",8,"0",39,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
49,204,12,"7","7",7,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
21,204,11,"8","8",8,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
68,204,19,"9","9",9,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
22,204,13,"10","10",10,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
74,204,22,"11","11",11,"0",51,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
73,204,18,"12","12",12,"0",51,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
15,204,10,"13","13",13,"0",50,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
35,205,9,"8","8",8,"0",66,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
71,205,10,"9","9",9,"0",66,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
55,205,11,"10","10",10,"0",66,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
22,205,12,"11","11",11,"0",65,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
44,205,15,"12","12",12,"0",65,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
50,205,18,"13","13",13,"0",65,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
63,205,16,"14","14",14,"0",65,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
75,205,20,"15","15",15,"0",65,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
68,205,19,"16","16",16,"0",65,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
418,740,12,"10","10",10,"0",29,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
430,740,14,"11","11",11,"0",28,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
437,741,24,"14","14",14,"0",42,NULL,NULL,NULL,NULL,NULL,88,">+1 Laps"
386,741,3,"15","15",15,"0",40,NULL,NULL,NULL,NULL,NULL,51,"Mechanical"
520,748,24,"14","14",14,"0",196,NULL,NULL,NULL,NULL,NULL,14,">+1 Laps"
373,751,10,"5","5",5,"2",49,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
541,751,14,"6","6",6,"1",49,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
404,751,4,"7","7",7,"0",43,NULL,NULL,NULL,NULL,NULL,17,">+1 Laps"
506,751,15,"8","8",8,"0",40,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
427,752,21,"11","11",11,"0",72,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
542,752,24,"12","12",12,"0",72,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
35,209,1,"1","1",1,"10",72,NULL,NULL,"6721715",NULL,NULL,1,"Finished"
56,209,7,"2","2",2,"6",72,NULL,NULL,"6722694",NULL,NULL,1,"Finished"
23,209,6,"3","3",3,"4",72,NULL,NULL,"6733804",NULL,NULL,1,"Finished"
65,209,8,"4","4",4,"3",72,NULL,NULL,"6751634",NULL,NULL,1,"Finished"
57,209,17,"5","5",5,"2",72,NULL,NULL,"6752066",NULL,NULL,1,"Finished"
77,209,12,"6","6",6,"1",72,NULL,NULL,"6753108",NULL,NULL,1,"Finished"
55,209,11,"7","7",7,"0",72,NULL,NULL,"6768074",NULL,NULL,1,"Finished"
49,210,2,"1","1",1,"10",62,NULL,NULL,"5460673",NULL,NULL,1,"Finished"
30,210,3,"2","2",2,"6",62,NULL,NULL,"5461910",NULL,NULL,1,"Finished"
56,210,9,"3","3",3,"4",62,NULL,NULL,"5539016",NULL,NULL,1,"Finished"
21,210,6,"4","4",4,"3",62,NULL,NULL,"5544061",NULL,NULL,1,"Finished"
30,211,2,"1","1",1,"10",62,NULL,NULL,"7205654",NULL,NULL,1,"Finished"
22,211,10,"2","2",2,"6",62,NULL,NULL,"7258960",NULL,NULL,1,"Finished"
56,211,15,"3","3",3,"4",62,NULL,NULL,"7287762",NULL,NULL,1,"Finished"
44,211,12,"4","4",4,"3",62,NULL,NULL,"7310056",NULL,NULL,1,"Finished"
14,208,12,"10","10",10,"0",71,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
78,208,19,"11","11",11,"0",71,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
15,208,17,"12","12",12,"0",71,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
63,208,22,"13","13",13,"0",71,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
75,208,15,"14","14",14,"0",71,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
50,208,21,"15","15",15,"0",70,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
56,208,14,"16","16",16,"0",70,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
71,208,9,"17","17",17,"0",68,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
79,208,18,"18","18",18,"0",67,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
63,209,19,"8","8",8,"0",71,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
15,209,18,"9","9",9,"0",71,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
76,209,15,"10","10",10,"0",66,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
55,210,14,"5","5",5,"2",61,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
57,210,8,"6","6",6,"1",61,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
78,210,12,"7","7",7,"0",61,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
44,210,4,"8","8",8,"0",61,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
63,210,19,"9","9",9,"0",60,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
50,210,21,"10","10",10,"0",60,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
79,210,22,"11","11",11,"0",59,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
63,211,14,"5","5",5,"2",61,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
21,211,4,"6","6",6,"1",61,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
76,211,19,"7","7",7,"0",61,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
373,752,8,"16","16",16,"0",70,NULL,NULL,NULL,NULL,NULL,17,">+1 Laps"
35,212,1,"1","1",1,"10",64,NULL,NULL,"5435896",NULL,NULL,1,"Finished"
44,212,12,"2","2",2,"6",64,NULL,NULL,"5441700",NULL,NULL,1,"Finished"
55,212,4,"3","3",3,"4",64,NULL,NULL,"5448430",NULL,NULL,1,"Finished"
30,212,7,"4","4",4,"3",64,NULL,NULL,"5453875",NULL,NULL,1,"Finished"
65,212,10,"5","5",5,"2",64,NULL,NULL,"5463882",NULL,NULL,1,"Finished"
14,212,3,"6","6",6,"1",64,NULL,NULL,"5465640",NULL,NULL,1,"Finished"
57,212,5,"7","7",7,"0",64,NULL,NULL,"5484681",NULL,NULL,1,"Finished"
49,212,2,"8","8",8,"0",64,NULL,NULL,"5500035",NULL,NULL,1,"Finished"
70,280,17,NULL,"R",25,"0",9,NULL,NULL,NULL,NULL,NULL,22,"Mechanical"
49,214,2,"2","2",2,"6",72,NULL,NULL,"5954029",NULL,NULL,1,"Finished"
56,214,5,"3","3",3,"4",72,NULL,NULL,"6005293",NULL,NULL,1,"Finished"
35,214,4,"4","4",4,"3",72,NULL,NULL,"6012276",NULL,NULL,1,"Finished"
55,214,8,"5","5",5,"2",72,NULL,NULL,"6013227",NULL,NULL,1,"Finished"
23,214,3,"6","6",6,"1",72,NULL,NULL,"6020363",NULL,NULL,1,"Finished"
50,212,19,"11","11",11,"0",63,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
56,212,11,"12","12",12,"0",63,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
76,212,22,"13","13",13,"0",63,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
81,212,13,"14","14",14,"0",62,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
15,212,18,"15","15",15,"0",62,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
64,213,16,"8","8",8,"0",53,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
71,213,15,"9","9",9,"0",53,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
81,213,18,"10","10",10,"0",53,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
44,213,10,"11","11",11,"0",51,NULL,NULL,NULL,NULL,NULL,20,"Accident"
14,214,9,"7","7",7,"0",71,NULL,NULL,NULL,NULL,NULL,4,"Accident"
65,214,14,"8","8",8,"0",71,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
21,214,11,"9","9",9,"0",71,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
15,214,6,"10","10",10,"0",70,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
79,214,21,"11","11",11,"0",70,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
603,775,25,"15","15",15,"0",48,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
289,775,12,"16","16",16,"0",45,NULL,NULL,NULL,NULL,NULL,17,">+1 Laps"
626,789,18,"9","9",9,"0",94,NULL,NULL,NULL,NULL,NULL,17,">+1 Laps"
608,789,8,"10","10",10,"0",92,NULL,NULL,NULL,NULL,NULL,19,">+1 Laps"
619,789,22,"11","11",11,"0",88,NULL,NULL,NULL,NULL,NULL,53,">+1 Laps"
643,803,32,"6","6",6,"0",87,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
648,803,6,"7","7",7,"0",87,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
731,818,12,"19","19",19,"0",184,NULL,NULL,NULL,NULL,NULL,116,">+1 Laps"
675,818,28,"20","20",20,"0",184,NULL,NULL,NULL,NULL,NULL,116,">+1 Laps"
732,818,33,"21","21",21,"0",182,NULL,NULL,NULL,NULL,NULL,114,">+1 Laps"
751,822,12,"7","7",7,"0",16,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
724,822,15,"8","8",8,"0",16,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
752,822,22,"9","9",9,"0",15,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
660,822,32,"10","10",10,"0",15,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
753,822,8,"11","11",11,"0",14,NULL,NULL,NULL,NULL,NULL,14,">+1 Laps"
709,822,29,"12","12",12,"0",14,NULL,NULL,NULL,NULL,NULL,14,">+1 Laps"
578,823,3,"4","4",4,"3",88,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
697,831,7,"3","3",3,"2",79,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
633,831,5,"4","4",4,"3",79,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
641,831,6,"5","5",5,"2",78,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
35,217,2,"1","1",1,"10",77,NULL,NULL,"6347149",NULL,NULL,1,"Finished"
71,217,3,"2","2",2,"6",77,NULL,NULL,"6356228",NULL,NULL,1,"Finished"
65,217,10,"3","3",3,"4",77,NULL,NULL,"6367594",NULL,NULL,1,"Finished"
30,217,1,"4","4",4,"3",77,NULL,NULL,"6377650",NULL,NULL,1,"Finished"
23,217,14,"5","5",5,"2",77,NULL,NULL,"6377864",NULL,NULL,1,"Finished"
75,217,16,"6","6",6,"1",77,NULL,NULL,"6388661",NULL,NULL,1,"Finished"
15,217,12,"7","7",7,"0",77,NULL,NULL,"6422701",NULL,NULL,1,"Finished"
77,217,7,"8","8",8,"0",77,NULL,NULL,"6423558",NULL,NULL,1,"Finished"
30,218,3,"1","1",1,"10",44,NULL,NULL,"5626717",NULL,NULL,1,"Finished"
14,219,6,"1","1",1,"10",53,NULL,NULL,"4624609",NULL,NULL,1,"Finished"
55,219,1,"2","2",2,"6",53,NULL,NULL,"4626546",NULL,NULL,1,"Finished"
49,219,2,"3","3",3,"4",53,NULL,NULL,"4628952",NULL,NULL,1,"Finished"
21,219,3,"4","4",4,"3",53,NULL,NULL,"4630480",NULL,NULL,1,"Finished"
35,219,4,"5","5",5,"2",53,NULL,NULL,"4631025",NULL,NULL,1,"Finished"
30,219,9,"6","6",6,"1",53,NULL,NULL,"4636090",NULL,NULL,1,"Finished"
50,216,20,"10","10",10,"0",44,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
21,216,2,"11","11",11,"0",40,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
56,217,5,"9","9",9,"0",76,NULL,NULL,NULL,NULL,NULL,20,"Accident"
79,217,20,"10","10",10,"0",76,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
55,217,9,"11","11",11,"0",76,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
58,217,22,"12","12",12,"0",75,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
63,217,21,"13","13",13,"0",75,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
56,218,17,"10","10",10,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
63,218,19,"11","11",11,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
76,218,18,"12","12",12,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
71,218,9,"13","13",13,"0",42,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
79,218,20,"14","14",14,"0",42,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
15,218,14,"15","15",15,"0",42,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
81,219,18,"12","12",12,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
609,831,11,"6","6",6,"0",74,NULL,NULL,NULL,NULL,NULL,16,">+1 Laps"
796,835,29,"22","22",22,"0",123,NULL,NULL,NULL,NULL,NULL,112,">+1 Laps"
797,835,30,"23","23",23,"0",123,NULL,NULL,NULL,NULL,NULL,20,"Accident"
509,835,28,"24","24",24,"0",122,NULL,NULL,NULL,NULL,NULL,116,">+1 Laps"
642,831,7,"3","3",3,"3",79,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
721,820,17,"11","11",11,"0",66,NULL,NULL,NULL,NULL,NULL,45,">+1 Laps"
759,823,16,"9","9",9,"0",83,NULL,NULL,NULL,NULL,NULL,17,">+1 Laps"
501,808,7,"7","7",7,"0",91,NULL,NULL,NULL,NULL,NULL,16,">+1 Laps"
521,809,6,"9","9",9,"0",196,NULL,NULL,NULL,NULL,NULL,3,"Accident"
607,793,5,"3","3",3,"2",99,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
632,793,15,"8","8",8,"0",86,NULL,NULL,NULL,NULL,NULL,111,">+1 Laps"
554,795,13,"5","5",5,"1",35,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
608,797,12,"6","6",6,"0",87,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
501,797,15,"9","9",9,"0",72,NULL,NULL,NULL,NULL,NULL,114,">+1 Laps"
583,784,11,"4","4",4,"1.5",92,NULL,NULL,NULL,NULL,NULL,16,">+1 Laps"
806,784,13,"6","6",6,"0",88,NULL,NULL,NULL,NULL,NULL,88,">+1 Laps"
608,785,1,"4","4",4,"1.5",99,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
429,785,11,"6","6",6,"0",88,NULL,NULL,NULL,NULL,NULL,55,">+1 Laps"
475,788,13,"5","5",5,"1",59,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
501,788,6,"10","10",10,"0",56,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
35,221,2,"1","1",1,"10",67,NULL,NULL,"5487843",NULL,NULL,1,"Finished"
55,221,10,"2","2",2,"6",67,NULL,NULL,"5499613",NULL,NULL,1,"Finished"
49,221,3,"3","3",3,"4",67,NULL,NULL,"5501323",NULL,NULL,1,"Finished"
77,221,7,"4","4",4,"3",67,NULL,NULL,"5504259",NULL,NULL,1,"Finished"
64,221,15,"5","5",5,"2",67,NULL,NULL,"5530990",NULL,NULL,1,"Finished"
44,221,11,"6","6",6,"1",67,NULL,NULL,"5531593",NULL,NULL,1,"Finished"
65,221,16,"7","7",7,"0",67,NULL,NULL,"5532197",NULL,NULL,1,"Finished"
71,221,13,"8","8",8,"0",67,NULL,NULL,"5532620",NULL,NULL,1,"Finished"
30,222,2,"1","1",1,"10",53,NULL,NULL,"5388446",NULL,NULL,1,"Finished"
49,222,6,"2","2",2,"6",53,NULL,NULL,"5389824",NULL,NULL,1,"Finished"
56,222,3,"3","3",3,"4",53,NULL,NULL,"5414830",NULL,NULL,1,"Finished"
105,280,0,NULL,"F",26,"0",0,NULL,NULL,NULL,NULL,NULL,81,"Regulations"
110,281,21,NULL,"N",15,"0",43,NULL,NULL,NULL,NULL,NULL,62,"Regulations"
71,281,2,NULL,"R",16,"0",41,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
57,222,4,"4","4",4,"3",53,NULL,NULL,"5415575",NULL,NULL,1,"Finished"
55,222,7,"5","5",5,"2",53,NULL,NULL,"5428849",NULL,NULL,1,"Finished"
65,222,8,"6","6",6,"1",53,NULL,NULL,"5430076",NULL,NULL,1,"Finished"
21,222,9,"7","7",7,"0",53,NULL,NULL,"5445271",NULL,NULL,1,"Finished"
77,222,5,"8","8",8,"0",53,NULL,NULL,"5448875",NULL,NULL,1,"Finished"
23,222,13,"9","9",9,"0",53,NULL,NULL,"5470482",NULL,NULL,1,"Finished"
57,223,5,"1","1",1,"10",69,NULL,NULL,"5937771",NULL,NULL,1,"Finished"
14,223,6,"2","2",2,"6",69,NULL,NULL,"5939425",NULL,NULL,1,"Finished"
35,223,1,"3","3",3,"4",69,NULL,NULL,"5939574",NULL,NULL,1,"Finished"
77,223,8,"4","4",4,"3",69,NULL,NULL,"5939690",NULL,NULL,1,"Finished"
56,223,7,"5","5",5,"2",69,NULL,NULL,"5941560",NULL,NULL,1,"Finished"
49,223,3,"6","6",6,"1",69,NULL,NULL,"5942308",NULL,NULL,1,"Finished"
44,223,9,"7","7",7,"0",69,NULL,NULL,"6004916",NULL,NULL,1,"Finished"
65,223,14,"8","8",8,"0",69,NULL,NULL,"6010732",NULL,NULL,1,"Finished"
76,223,11,"9","9",9,"0",69,NULL,NULL,"6015258",NULL,NULL,1,"Finished"
75,223,15,"10","10",10,"0",69,NULL,NULL,"6015986",NULL,NULL,1,"Finished"
50,220,20,"12","12",12,"0",69,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
64,220,17,"13","13",13,"0",67,NULL,NULL,NULL,NULL,NULL,14,">+1 Laps"
22,220,5,"14","14",14,"0",64,NULL,NULL,NULL,NULL,NULL,20,"Accident"
81,221,19,"9","9",9,"0",66,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
63,221,20,"10","10",10,"0",66,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
14,222,11,"10","10",10,"0",52,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
71,222,17,"11","11",11,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
64,222,16,"12","12",12,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
50,222,21,"13","13",13,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
21,223,17,"11","11",11,"0",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
63,223,21,"12","12",12,"0",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
581,789,12,"2","2",2,"3",100,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
606,789,8,"10","10",10,"0",92,NULL,NULL,NULL,NULL,NULL,19,">+1 Laps"
608,791,1,"8","8",8,"0",46,NULL,NULL,NULL,NULL,NULL,14,">+1 Laps"
498,776,10,"5","5",5,"1",98,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
581,776,11,"6","6",6,"0",98,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
476,776,11,"6","6",6,"0",98,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
356,779,15,"7","7",7,"0",68,NULL,NULL,NULL,NULL,NULL,19,">+1 Laps"
581,780,9,"4","4",4,"0",88,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
501,783,12,"5","5",5,"1",84,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
638,783,16,"11","11",11,"0",72,NULL,NULL,NULL,NULL,NULL,112,">+1 Laps"
566,774,11,"4","4",4,"0",69,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
17,18,14,NULL,"R",17,"0",0,NULL,NULL,NULL,NULL,NULL,4,"Accident"
18,18,12,NULL,"R",18,"0",0,NULL,NULL,NULL,NULL,NULL,4,"Accident"
19,18,21,NULL,"R",19,"0",0,NULL,NULL,NULL,NULL,NULL,4,"Accident"
20,18,9,NULL,"R",20,"0",0,NULL,NULL,NULL,NULL,NULL,4,"Accident"
21,18,16,NULL,"R",21,"0",0,NULL,NULL,NULL,NULL,NULL,4,"Accident"
10,19,10,NULL,"R",21,"0",1,NULL,NULL,NULL,NULL,NULL,4,"Accident"
7,19,18,NULL,"R",22,"0",0,NULL,NULL,NULL,NULL,NULL,20,"Accident"
71,224,2,"1","1",1,"10",58,NULL,NULL,"5570400",NULL,NULL,1,"Finished"
35,224,1,"2","2",2,"6",58,NULL,NULL,"5608420",NULL,NULL,1,"Finished"
56,224,3,"3","3",3,"4",58,NULL,NULL,"5632971",NULL,NULL,1,"Finished"
77,224,7,"4","4",4,"3",58,NULL,NULL,"5647437",NULL,NULL,1,"Finished"
22,226,6,"4","4",4,"3",72,NULL,NULL,"6950453",NULL,NULL,1,"Finished"
56,226,10,"5","5",5,"2",72,NULL,NULL,"6960313",NULL,NULL,1,"Finished"
50,226,7,"6","6",6,"1",72,NULL,NULL,"6964235",NULL,NULL,1,"Finished"
14,226,9,"7","7",7,"0",72,NULL,NULL,"6968722",NULL,NULL,1,"Finished"
44,226,12,"8","8",8,"0",72,NULL,NULL,"6969617",NULL,NULL,1,"Finished"
35,227,2,"1","1",1,"10",67,NULL,NULL,"5606473",NULL,NULL,1,"Finished"
30,227,3,"2","2",2,"6",67,NULL,NULL,"5607235",NULL,NULL,1,"Finished"
14,227,6,"3","3",3,"4",67,NULL,NULL,"5639307",NULL,NULL,1,"Finished"
71,227,1,"4","4",4,"3",67,NULL,NULL,"5639984",NULL,NULL,1,"Finished"
22,227,5,"5","5",5,"2",67,NULL,NULL,"5640186",NULL,NULL,1,"Finished"
84,227,11,"6","6",6,"1",67,NULL,NULL,"5662040",NULL,NULL,1,"Finished"
65,227,12,"7","7",7,"0",67,NULL,NULL,"5684500",NULL,NULL,1,"Finished"
57,227,9,"8","8",8,"0",67,NULL,NULL,"5684911",NULL,NULL,1,"Finished"
77,227,8,"9","9",9,"0",67,NULL,NULL,"5687534",NULL,NULL,1,"Finished"
55,223,10,"13","13",13,"0",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
82,223,18,"14","14",14,"0",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
58,223,20,"15","15",15,"0",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
50,223,22,"16","16",16,"0",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
79,223,19,"17","17",17,"0",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
63,224,10,"6","6",6,"1",57,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
44,224,11,"7","7",7,"0",57,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
49,224,9,"8","8",8,"0",57,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
73,224,18,"9","9",9,"0",56,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
64,224,20,"10","10",10,"0",56,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
79,224,15,"11","11",11,"0",55,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
30,225,4,"3","3",3,"4",70,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
57,225,7,"4","4",4,"3",70,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
63,225,11,"5","5",5,"2",70,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
