driverId,raceId,position,q1,q2,q3
817,893,9,01:45.4,01:44.4,01:44.4
821,893,10,01:45.5,01:44.2,\N
807,893,11,01:45.4,01:44.6,\N
818,893,12,01:45.7,01:44.6,\N
8,893,13,01:45.5,01:44.7,\N
815,893,14,01:45.2,01:44.8,\N
16,893,15,01:46.0,01:45.2,\N
822,893,16,01:46.0,01:45.4,\N
814,893,17,01:46.1,\N,\N
813,893,18,01:46.6,\N,\N
819,893,19,01:48.1,\N,\N
823,893,20,01:48.3,\N,\N
824,893,21,01:48.8,\N,\N
820,893,22,01:48.9,\N,\N
20,894,1,01:38.7,01:37.6,01:37.2
1,894,2,01:38.6,01:37.8,01:37.4
17,894,3,01:39.1,01:37.8,01:37.5
154,894,4,01:39.1,01:38.1,01:37.5
3,894,5,01:38.4,01:38.0,01:37.7
4,894,6,01:38.5,01:38.0,01:38.0
13,894,7,01:38.9,01:38.3,01:38.2
807,894,8,01:38.4,01:37.9,01:38.2
821,894,9,01:38.7,01:38.3,01:38.4
8,894,10,01:38.3,01:38.2,01:38.8
815,894,11,01:39.0,01:38.4,\N
18,894,12,01:38.9,01:38.4,\N
817,894,13,01:38.5,01:38.4,\N
16,894,14,01:39.0,01:38.4,\N
814,894,15,01:39.2,01:38.7,\N
818,894,16,01:39.1,01:38.8,\N
822,894,17,01:39.5,\N,\N
813,894,18,01:40.0,\N,\N
819,894,19,01:40.9,\N,\N
823,894,20,01:40.9,\N,\N
824,894,21,01:41.2,\N,\N
820,894,22,01:41.3,\N,\N
17,895,1,01:32.3,01:31.5,01:30.9
20,895,2,01:32.4,01:31.3,01:31.1
1,895,3,01:32.3,01:31.6,01:31.3
154,895,4,01:31.8,01:31.6,01:31.4
13,895,5,01:32.0,01:31.7,01:31.4
3,895,6,01:32.2,01:31.8,01:31.4
807,895,7,01:32.5,01:31.8,01:31.6
4,895,8,01:32.4,01:31.8,01:31.7
8,895,9,01:32.4,01:31.7,01:31.7
18,895,10,01:32.6,01:31.8,01:31.8
815,895,11,01:32.7,01:32.0,\N
814,895,12,01:32.3,01:32.0,\N
822,895,13,01:32.6,01:32.0,\N
821,895,14,01:32.7,01:32.1,\N
813,895,15,01:32.9,01:32.1,\N
817,895,16,01:32.8,01:32.5,\N
16,895,17,01:32.9,\N,\N
818,895,18,01:33.4,\N,\N
820,895,19,01:34.3,\N,\N
819,895,20,01:34.6,\N,\N
823,895,21,01:34.9,\N,\N
824,895,22,01:35.0,\N,\N
20,896,1,01:25.9,01:24.6,01:24.1
3,896,2,01:25.8,01:25.3,01:24.9
1,896,3,01:25.8,01:25.3,01:24.9
17,896,4,01:25.7,01:25.1,01:25.0
13,896,5,01:25.8,01:25.4,01:25.2
8,896,6,01:25.8,01:25.2,01:25.2
807,896,7,01:25.9,01:25.3,01:25.3
4,896,8,01:25.9,01:24.9,01:25.8
815,896,9,01:26.1,01:25.4,01:26.2
18,896,10,01:25.6,01:25.5,01:26.5
817,896,11,01:25.7,01:25.5,\N
814,896,12,01:25.9,01:25.7,\N
16,896,13,01:26.2,01:25.7,\N
818,896,14,01:26.2,01:25.8,\N
822,896,15,01:26.2,01:26.1,\N
821,896,16,01:26.1,01:26.4,\N
154,896,17,01:26.6,\N,\N
813,896,18,01:26.8,\N,\N
824,896,19,01:27.0,\N,\N
823,896,20,01:27.1,\N,\N
819,896,21,01:27.5,\N,\N
820,896,22,01:28.1,\N,\N
17,897,1,01:41.6,01:40.6,01:40.0
20,897,2,01:41.7,01:40.8,01:40.1
3,897,3,01:41.4,01:40.5,01:40.4
1,897,4,01:40.7,01:40.5,01:40.5
8,897,5,01:41.3,01:41.0,01:40.5
807,897,6,01:41.6,01:40.9,01:40.6
154,897,7,01:41.4,01:40.9,01:41.0
13,897,8,01:41.3,01:41.0,01:41.0
815,897,9,01:41.7,01:40.8,01:41.1
817,897,10,01:41.9,01:40.9,01:41.1
4,897,11,01:41.4,01:41.1,\N
814,897,12,01:41.7,01:41.1,\N
18,897,13,01:41.8,01:41.2,\N
818,897,14,01:41.7,01:41.3,\N
813,897,15,01:41.4,01:41.4,\N
822,897,16,01:41.9,01:41.4,\N
821,897,17,01:42.0,\N,\N
16,897,18,01:42.1,\N,\N
823,897,19,01:43.3,\N,\N
824,897,20,01:43.4,\N,\N
819,897,21,01:43.5,\N,\N
820,897,22,01:44.2,\N,\N
20,898,1,01:38.5,01:37.1,01:36.3
17,898,2,01:38.2,01:37.3,01:36.4
154,898,3,01:38.7,01:37.5,01:37.2
807,898,4,01:38.3,01:37.8,01:37.3
1,898,5,01:38.0,01:37.9,01:37.3
4,898,6,01:38.9,01:37.4,01:37.4
815,898,7,01:38.4,01:38.0,01:37.5
5,898,8,01:38.4,01:38.1,01:37.7
822,898,9,01:37.8,01:37.4,01:37.8
821,898,10,01:38.1,01:38.0,01:38.0
817,898,11,01:38.9,01:38.1,\N
814,898,12,01:38.9,01:38.1,\N
18,898,13,01:38.6,01:38.2,\N
3,898,14,01:38.7,01:38.4,\N
13,898,15,01:39.1,01:38.6,\N
818,898,16,01:38.9,01:38.7,\N
16,898,17,01:39.3,\N,\N
813,898,18,01:39.4,\N,\N
823,898,19,01:40.5,\N,\N
824,898,20,01:40.5,\N,\N
819,898,21,01:40.6,\N,\N
820,898,22,01:41.4,\N,\N
20,899,1,01:25.4,01:26.4,01:26.5
3,899,2,01:25.6,01:26.6,01:27.1
4,899,3,01:26.7,01:26.6,01:27.5
17,899,4,01:26.7,01:27.0,01:27.6
1,899,5,01:25.3,01:26.7,01:27.7
154,899,6,01:26.5,01:26.2,01:27.7
817,899,7,01:27.2,01:27.1,01:28.1
818,899,8,01:27.1,01:27.4,01:28.1
13,899,9,01:26.8,01:27.0,01:28.1
807,899,10,01:26.1,01:27.4,01:29.6
5,899,11,01:26.3,01:27.5,\N
814,899,12,01:26.3,01:27.8,\N
822,899,13,01:26.8,01:28.0,\N
815,899,14,01:26.7,01:28.3,\N
18,899,15,01:26.4,01:28.3,\N
16,899,16,01:26.9,01:28.6,\N
813,899,17,01:27.4,\N,\N
821,899,18,01:27.5,\N,\N
819,899,19,01:27.8,\N,\N
823,899,20,01:28.3,\N,\N
824,899,21,01:28.4,\N,\N
820,899,22,01:29.0,\N,\N
1,900,1,01:31.7,01:42.9,01:44.2
817,900,2,01:30.8,01:42.3,01:44.5
3,900,3,01:32.6,01:42.3,01:44.6
825,900,4,01:30.9,01:43.2,01:45.7
4,900,5,01:31.4,01:42.8,01:45.8
818,900,6,01:33.5,01:43.8,01:45.9
807,900,7,01:33.9,01:43.7,01:46.0
826,900,8,01:33.8,01:44.3,01:47.4
13,900,9,01:31.2,01:44.2,01:48.1
822,900,10,01:31.6,01:43.9,01:48.1
18,900,11,01:31.4,01:44.4,\N
8,900,12,01:32.4,01:44.5,\N
20,900,13,01:31.9,01:44.7,\N
16,900,14,01:33.7,01:45.7,\N
155,900,15,01:34.3,01:45.9,\N
815,900,16,01:34.1,01:47.3,\N
820,900,17,01:34.3,\N,\N
824,900,18,01:34.8,\N,\N
821,900,19,01:35.1,\N,\N
828,900,20,01:35.2,\N,\N
154,900,21,01:37.0,\N,\N
813,900,22,\N,\N,\N
1,901,1,01:57.2,01:59.0,01:59.4
20,901,2,01:57.7,01:59.4,01:59.5
3,901,3,01:57.2,01:59.4,02:00.1
4,901,4,01:58.9,02:01.4,02:00.2
817,901,5,01:58.9,02:00.1,02:00.5
8,901,6,01:59.3,02:01.5,02:01.2
807,901,7,01:58.9,02:00.8,02:01.7
825,901,8,02:00.4,02:02.1,02:02.2
818,901,9,02:01.7,02:02.1,02:03.1
18,901,10,02:00.9,02:01.8,02:04.1
826,901,11,02:01.2,02:02.4,\N
821,901,12,02:01.1,02:02.4,\N
13,901,13,02:00.0,02:02.5,\N
815,901,14,02:00.1,02:02.5,\N
822,901,15,01:59.7,02:02.8,\N
154,901,16,02:00.2,02:02.9,\N
813,901,17,02:02.1,\N,\N
16,901,18,02:02.1,\N,\N
824,901,19,02:02.7,\N,\N
155,901,20,02:03.6,\N,\N
820,901,21,02:04.4,\N,\N
828,901,22,02:04.4,\N,\N
3,902,1,01:35.4,01:33.7,01:33.2
1,902,2,01:35.3,01:33.9,01:33.5
817,902,3,01:36.2,01:34.6,01:34.1
822,902,4,01:34.9,01:34.8,01:34.2
815,902,5,01:35.0,01:34.7,01:34.3
8,902,6,01:35.2,01:34.9,01:34.4
18,902,7,01:35.7,01:34.7,01:34.4
13,902,8,01:35.1,01:34.8,01:34.5
825,902,9,01:35.3,01:34.9,01:34.7
4,902,10,01:35.3,01:34.7,01:35.0
20,902,11,01:35.5,01:35.0,\N
807,902,12,01:34.9,01:35.1,\N
826,902,13,01:35.4,01:35.1,\N
818,902,14,01:35.8,01:35.3,\N
821,902,15,01:36.6,01:35.9,\N
154,902,16,01:36.7,01:35.9,\N
813,902,17,01:36.7,\N,\N
16,902,18,01:36.8,\N,\N
155,902,19,01:37.1,\N,\N
824,902,20,01:37.3,\N,\N
828,902,21,01:37.9,\N,\N
820,902,22,01:37.9,\N,\N
20,853,1,01:24.0,01:22.9,01:22.3
1,853,2,01:24.0,01:23.2,01:22.7
18,853,3,01:24.0,01:23.0,01:22.8
4,853,4,01:24.1,01:23.3,01:22.8
17,853,5,01:24.1,01:23.4,01:23.0
13,853,6,01:24.5,01:23.7,01:23.2
808,853,7,01:24.5,01:23.7,01:23.5
30,853,8,01:25.1,01:23.7,01:23.8
3,853,9,01:24.6,01:23.3,01:24.5
811,853,10,01:24.9,01:24.2,\N
814,853,11,01:24.6,01:24.2,\N
16,853,12,01:24.6,01:24.2,\N
22,853,13,01:25.0,01:24.6,\N
813,853,14,01:24.8,01:24.7,\N
815,853,15,01:25.1,01:24.8,\N
67,853,16,01:25.2,01:24.9,\N
155,853,17,01:24.9,01:25.1,\N
153,853,18,01:25.3,\N,\N
15,853,19,01:26.6,\N,\N
5,853,20,01:27.2,\N,\N
10,853,21,01:27.6,\N,\N
816,853,22,01:27.6,\N,\N
817,853,23,01:28.1,\N,\N
24,853,24,01:28.2,\N,\N
1,903,1,01:55.5,01:54.0,01:53.9
817,903,2,01:56.6,01:55.3,01:54.5
20,903,3,01:55.9,01:54.5,01:55.0
3,903,4,01:56.1,01:55.3,01:55.1
4,903,5,01:57.0,01:55.8,01:55.6
13,903,6,01:56.8,01:56.8,01:56.1
822,903,7,01:56.5,01:56.3,01:56.3
807,903,8,01:55.9,01:56.8,01:56.4
818,903,9,01:57.5,01:56.6,01:56.8
154,903,10,01:58.4,01:56.4,01:57.1
8,903,11,01:58.3,01:56.9,\N
18,903,12,01:57.8,01:57.0,\N
826,903,13,01:57.3,01:57.3,\N
16,903,14,01:58.1,01:57.4,\N
825,903,15,01:57.4,01:57.7,\N
815,903,16,01:58.4,01:58.3,\N
821,903,17,01:59.0,\N,\N
155,903,18,01:59.3,\N,\N
824,903,19,01:59.3,\N,\N
828,903,20,02:00.6,\N,\N
820,903,21,02:00.9,\N,\N
813,903,22,\N,\N,\N
1,904,1,01:27.2,01:26.2,01:25.2
3,904,2,01:26.8,01:26.1,01:25.4
817,904,3,01:28.1,01:26.6,01:26.3
822,904,4,01:28.2,01:27.6,01:26.6
154,904,5,01:28.5,01:27.3,01:27.0
8,904,6,01:28.3,01:27.3,01:27.1
4,904,7,01:28.3,01:27.6,01:27.1
18,904,8,01:28.3,01:27.6,01:27.3
13,904,9,01:28.1,01:27.0,01:27.4
20,904,10,01:28.0,01:27.1,\N
807,904,11,01:28.2,01:27.7,\N
815,904,12,01:28.5,01:28.0,\N
826,904,13,01:28.1,01:28.0,\N
821,904,14,01:28.4,01:28.3,\N
825,904,15,01:28.4,\N,\N
818,904,16,01:28.2,\N,\N
16,904,17,01:28.6,\N,\N
820,904,18,01:29.6,\N,\N
824,904,19,01:30.2,\N,\N
828,904,20,01:30.3,\N,\N
155,904,21,01:30.4,\N,\N
813,904,22,\N,\N,\N
3,905,1,01:17.7,01:16.5,01:16.0
1,905,2,01:17.8,01:16.4,01:16.0
817,905,3,01:17.9,01:17.2,01:16.4
20,905,4,01:18.4,01:17.1,01:16.5
4,905,5,01:17.9,01:17.2,01:16.7
8,905,6,01:17.9,01:17.4,01:17.4
818,905,7,01:17.6,01:17.7,01:17.5
825,905,8,01:18.0,01:17.6,01:17.6
826,905,9,01:18.6,01:17.6,01:18.1
815,905,10,01:18.1,01:17.8,01:18.3
807,905,11,01:18.4,01:17.8,\N
18,905,12,01:17.9,01:18.0,\N
822,905,13,01:18.4,01:18.1,\N
154,905,14,01:18.3,01:18.2,\N
813,905,15,01:18.6,01:18.4,\N
13,905,16,01:18.2,\N,\N
821,905,17,01:18.7,\N,\N
16,905,18,01:18.7,\N,\N
824,905,19,01:19.3,\N,\N
820,905,20,01:19.9,\N,\N
155,905,21,01:20.1,\N,\N
828,905,22,01:21.7,\N,\N
3,906,1,01:16.5,01:15.3,01:14.9
1,906,2,01:15.8,01:15.1,01:15.0
20,906,3,01:17.5,01:16.1,01:15.5
822,906,4,01:16.8,01:15.8,01:15.6
13,906,5,01:16.7,01:15.8,01:15.6
817,906,6,01:17.1,01:15.9,01:15.6
4,906,7,01:17.0,01:16.1,01:15.8
818,906,8,01:17.2,01:16.3,01:16.2
18,906,9,01:16.6,01:16.2,01:16.2
8,906,10,01:17.0,01:16.2,01:16.2
807,906,11,01:16.9,01:16.3,\N
825,906,12,01:16.4,01:16.3,\N
815,906,13,01:18.2,01:16.5,\N
154,906,14,01:17.7,01:16.7,\N
826,906,15,01:16.9,01:16.7,\N
16,906,16,01:17.5,01:17.3,\N
813,906,17,01:18.3,\N,\N
820,906,18,01:18.3,\N,\N
824,906,19,01:18.4,\N,\N
155,906,20,01:19.3,\N,\N
828,906,21,01:19.8,\N,\N
821,906,22,\N,\N,\N
13,907,1,01:10.3,01:09.2,01:08.8
822,907,2,01:10.4,01:09.1,01:08.8
3,907,3,01:09.7,01:09.0,01:08.9
4,907,4,01:10.4,01:09.5,01:09.3
817,907,5,01:10.4,01:09.6,01:09.5
825,907,6,01:10.1,01:09.5,01:09.5
826,907,7,01:09.7,01:09.5,01:09.6
8,907,8,01:10.3,01:09.7,01:10.8
1,907,9,01:09.5,01:09.1,\N
807,907,10,01:10.4,01:09.6,\N
815,907,11,01:10.1,01:09.8,\N
18,907,12,01:10.3,01:09.8,\N
20,907,13,01:10.6,01:09.8,\N
813,907,14,01:10.8,01:09.9,\N
818,907,15,01:10.2,01:10.1,\N
154,907,16,01:10.5,01:10.6,\N
16,907,17,01:10.8,\N,\N
821,907,18,01:11.3,\N,\N
824,907,19,01:11.4,\N,\N
155,907,20,01:11.7,\N,\N
820,907,21,01:11.8,\N,\N
828,907,22,01:12.7,\N,\N
3,908,1,01:40.4,01:35.2,01:35.8
20,908,2,01:45.1,01:36.4,01:37.4
18,908,3,01:44.4,01:36.6,01:38.2
807,908,4,01:41.3,01:37.1,01:38.3
825,908,5,01:42.5,01:37.4,01:38.4
1,908,6,01:41.1,01:34.9,01:39.2
815,908,7,01:42.1,01:37.4,01:40.5
817,908,8,01:44.7,01:38.2,01:40.6
826,908,9,01:41.0,01:36.8,01:40.7
818,908,10,01:43.0,01:37.8,01:40.9
154,908,11,01:43.1,01:38.5,\N
824,908,12,01:41.2,01:38.7,\N
820,908,13,01:42.1,01:39.8,\N
821,908,14,01:43.3,01:40.9,\N
813,908,15,01:43.9,01:44.0,\N
16,908,16,01:42.6,\N,\N
822,908,17,01:45.3,\N,\N
13,908,18,01:45.7,\N,\N
4,908,19,01:45.9,\N,\N
8,908,20,01:46.7,\N,\N
828,908,21,01:49.4,\N,\N
155,908,22,01:49.6,\N,\N
3,909,1,01:17.6,01:17.1,01:16.5
822,909,2,01:18.2,01:17.4,01:16.8
13,909,3,01:18.4,01:17.4,01:17.1
825,909,4,01:18.3,01:17.8,01:17.2
817,909,5,01:18.1,01:17.9,01:17.3
20,909,6,01:18.2,01:17.6,01:17.6
4,909,7,01:18.4,01:17.9,01:17.6
826,909,8,01:18.5,01:18.1,01:18.0
807,909,9,01:18.9,01:18.0,01:18.0
815,909,10,01:18.9,01:18.2,01:18.0
18,909,11,01:18.4,01:18.2,\N
8,909,12,01:18.5,01:18.3,\N
818,909,13,01:18.5,01:18.3,\N
821,909,14,01:18.7,01:18.8,\N
154,909,15,01:18.9,01:19.0,\N
1,909,16,01:18.7,\N,\N
16,909,17,01:19.1,\N,\N
824,909,18,01:19.7,\N,\N
813,909,19,01:20.2,\N,\N
155,909,20,01:20.4,\N,\N
820,909,21,01:20.5,\N,\N
828,909,22,\N,\N,\N
3,910,1,01:25.2,01:23.3,01:22.7
20,910,2,01:25.7,01:23.6,01:23.2
822,910,3,01:25.7,01:23.8,01:23.4
817,910,4,01:25.5,01:23.7,01:23.4
4,910,5,01:26.1,01:24.2,01:23.9
13,910,6,01:26.6,01:24.0,01:24.2
18,910,7,01:26.6,01:24.5,01:24.3
818,910,8,01:24.9,01:24.6,01:24.7
807,910,9,01:26.1,01:24.6,01:24.8
825,910,10,01:26.6,01:24.6,\N
826,910,11,01:25.4,01:24.7,\N
16,910,12,01:26.0,01:25.1,\N
815,910,13,01:25.9,01:25.2,\N
821,910,14,01:25.7,01:25.3,\N
154,910,15,01:26.1,01:25.3,\N
824,910,16,01:26.7,01:27.4,\N
8,910,17,01:26.8,\N,\N
155,910,18,01:27.1,\N,\N
820,910,19,01:27.8,\N,\N
828,910,20,01:28.6,\N,\N
1,910,21,\N,\N,\N
813,910,22,\N,\N,\N
3,911,1,02:07.1,02:06.7,02:05.6
1,911,2,02:07.3,02:06.6,02:05.8
20,911,3,02:10.1,02:08.9,02:07.7
4,911,4,02:10.2,02:08.4,02:07.8
817,911,5,02:10.1,02:09.0,02:07.9
822,911,6,02:09.2,02:08.5,02:08.0
825,911,7,02:11.1,02:08.9,02:08.7
8,911,8,02:09.9,02:08.6,02:08.8
13,911,9,02:08.4,02:08.8,02:09.2
18,911,10,02:10.5,02:09.3,02:09.8
826,911,11,02:10.4,02:09.4,\N
818,911,12,02:09.8,02:09.8,\N
815,911,13,02:10.7,02:10.1,\N
16,911,14,02:11.1,02:10.2,\N
154,911,15,02:10.9,02:11.1,\N
824,911,16,02:11.1,02:12.5,\N
813,911,17,02:11.3,\N,\N
807,911,18,02:11.3,\N,\N
820,911,19,02:12.6,\N,\N
821,911,20,02:13.4,\N,\N
827,911,21,02:13.5,\N,\N
828,911,22,02:14.4,\N,\N
1,912,1,01:25.4,01:24.6,01:24.1
3,912,2,01:25.5,01:24.6,01:24.4
822,912,3,01:26.0,01:24.9,01:24.7
13,912,4,01:25.5,01:25.0,01:24.9
825,912,5,01:26.3,01:26.0,01:25.3
18,912,6,01:26.3,01:25.6,01:25.4
4,912,7,01:26.5,01:25.5,01:25.4
20,912,8,01:26.6,01:25.8,01:25.4
817,912,9,01:26.7,01:25.9,01:25.7
815,912,10,01:26.6,01:25.9,01:25.9
826,912,11,01:26.3,01:26.1,\N
8,912,12,01:26.7,01:26.1,\N
818,912,13,01:26.1,01:26.2,\N
807,912,14,01:26.4,01:26.3,\N
16,912,15,01:27.0,01:26.6,\N
821,912,16,01:27.0,01:26.7,\N
813,912,17,01:27.5,\N,\N
154,912,18,01:27.6,\N,\N
155,912,19,01:27.7,\N,\N
824,912,20,01:27.7,\N,\N
820,912,21,01:28.2,\N,\N
828,912,22,01:28.6,\N,\N
1,913,1,01:46.9,01:46.3,01:45.7
3,913,2,01:47.2,01:45.8,01:45.7
817,913,3,01:47.5,01:46.5,01:45.9
20,913,4,01:47.5,01:46.6,01:45.9
4,913,5,01:46.9,01:46.3,01:45.9
13,913,6,01:47.6,01:46.5,01:46.0
8,913,7,01:46.7,01:46.4,01:46.2
822,913,8,01:47.2,01:46.6,01:46.2
825,913,9,01:48.0,01:46.7,01:46.3
826,913,10,01:47.7,01:46.9,01:47.4
18,913,11,01:47.2,01:46.9,\N
818,913,12,01:47.4,01:47.0,\N
807,913,13,01:47.4,01:47.3,\N
821,913,14,01:48.0,01:47.3,\N
815,913,15,01:48.1,01:47.6,\N
154,913,16,01:47.9,01:47.8,\N
16,913,17,01:48.3,\N,\N
813,913,18,01:49.1,\N,\N
824,913,19,01:49.4,\N,\N
155,913,20,01:50.4,\N,\N
820,913,21,01:50.5,\N,\N
828,913,22,01:52.3,\N,\N
3,914,1,01:33.7,01:33.0,01:32.5
1,914,2,01:33.6,01:33.0,01:32.7
822,914,3,01:34.3,01:33.4,01:33.1
13,914,4,01:34.5,01:33.6,01:33.5
4,914,5,01:34.5,01:33.7,01:33.7
817,914,6,01:35.6,01:34.5,01:34.1
825,914,7,01:34.9,01:34.2,01:34.2
18,914,8,01:35.2,01:34.6,01:34.3
20,914,9,01:35.5,01:34.8,01:34.4
8,914,10,01:35.0,01:34.8,01:34.5
818,914,11,01:35.2,01:35.0,\N
815,914,12,01:35.4,01:35.1,\N
826,914,13,01:35.2,01:35.1,\N
807,914,14,01:35.0,01:35.1,\N
16,914,15,01:35.7,01:35.4,\N
821,914,16,01:35.3,01:35.7,\N
813,914,17,01:35.9,\N,\N
154,914,18,01:36.0,\N,\N
828,914,19,01:36.8,\N,\N
824,914,20,01:36.9,\N,\N
155,914,21,01:37.0,\N,\N
820,914,22,01:37.5,\N,\N
1,915,1,01:38.8,01:38.3,01:38.5
3,915,2,01:39.1,01:38.6,01:38.7
822,915,3,01:39.1,01:39.0,01:38.9
18,915,4,01:39.6,01:39.4,01:39.1
826,915,5,01:40.1,01:39.3,01:39.3
825,915,6,01:39.7,01:39.0,01:39.6
817,915,7,01:40.5,01:39.7,01:39.6
4,915,8,01:40.3,01:39.8,01:39.7
8,915,9,01:40.1,01:39.8,01:39.8
818,915,10,01:40.4,01:39.9,01:40.0
20,915,11,01:40.4,01:40.1,\N
807,915,12,01:40.3,01:40.1,\N
815,915,13,01:40.7,01:40.2,\N
821,915,14,01:41.2,01:40.5,\N
16,915,15,01:40.8,01:41.0,\N
154,915,16,01:42.5,01:41.4,\N
828,915,17,01:42.6,\N,\N
13,915,18,01:43.1,\N,\N
155,915,19,01:43.2,\N,\N
813,915,20,01:43.2,\N,\N
820,915,21,01:43.6,\N,\N
3,916,1,01:38.3,01:36.3,01:36.1
1,916,2,01:37.2,01:37.3,01:36.4
822,916,3,01:38.2,01:37.5,01:36.9
13,916,4,01:37.9,01:37.3,01:37.2
817,916,5,01:38.8,01:37.9,01:37.2
4,916,6,01:38.3,01:38.0,01:37.6
18,916,7,01:38.6,01:38.0,01:37.7
825,916,8,01:38.6,01:38.0,01:37.7
8,916,9,01:38.7,01:38.3,01:37.8
16,916,10,01:38.9,01:38.4,01:38.8
813,916,11,01:38.6,01:38.5,\N
815,916,12,01:39.2,01:38.6,\N
807,916,13,01:38.9,01:38.6,\N
826,916,14,01:38.9,01:38.7,\N
818,916,15,01:39.3,\N,\N
821,916,16,01:39.6,\N,\N
20,916,17,01:39.6,\N,\N
154,916,18,01:39.7,\N,\N
3,917,1,01:10.3,01:10.3,01:10.0
1,917,2,01:10.5,01:10.7,01:10.1
13,917,3,01:10.6,01:10.3,01:10.2
822,917,4,01:10.8,01:10.4,01:10.3
18,917,5,01:11.1,01:11.1,01:10.9
20,917,6,01:11.9,01:11.1,01:10.9
825,917,7,01:11.1,01:11.2,01:11.0
4,917,8,01:11.6,01:11.2,01:11.0
817,917,9,01:11.6,01:11.2,01:11.1
8,917,10,01:11.2,01:11.2,01:11.1
821,917,11,01:11.5,01:11.6,\N
807,917,12,01:11.8,01:12.0,\N
16,917,13,01:11.9,01:12.1,\N
826,917,14,01:11.4,\N,\N
154,917,15,01:12.0,\N,\N
818,917,16,01:12.0,\N,\N
815,917,17,01:12.1,\N,\N
813,917,18,01:12.2,\N,\N
821,918,15,01:42.8,\N,\N
154,918,14,01:42.8,\N,\N
16,918,13,01:42.7,01:43.1,\N
807,918,12,01:42.4,01:42.4,\N
815,918,11,01:42.7,01:42.2,\N
818,918,10,01:42.4,01:42.2,\N
825,918,9,01:42.1,01:42.2,\N
4,918,8,01:42.5,01:41.9,01:42.9
8,918,7,01:42.4,01:42.2,01:42.2
18,918,6,01:42.1,01:41.9,01:42.0
826,918,5,01:42.3,01:42.1,01:41.9
13,918,4,01:41.5,01:41.1,01:41.1
822,918,3,01:42.3,01:41.4,01:41.0
1,918,2,01:41.2,01:40.9,01:40.9
3,918,1,01:41.3,01:41.5,01:40.5
813,918,16,01:42.9,\N,\N
155,918,17,01:44.5,\N,\N
829,918,18,01:45.1,\N,\N
1,926,1,01:28.6,01:26.9,01:26.3
3,926,2,01:28.9,01:27.1,01:26.9
13,926,3,01:29.2,01:27.9,01:27.7
20,926,4,01:29.3,01:27.7,01:27.8
8,926,5,01:29.8,01:27.8,01:27.8
822,926,6,01:29.6,01:27.8,01:28.1
817,926,7,01:29.8,01:28.7,01:28.3
832,926,8,01:29.6,01:28.6,01:28.5
154,926,9,01:29.5,01:28.6,01:28.6
813,926,10,01:29.8,01:28.7,01:29.5
831,926,11,01:30.4,01:28.8,\N
830,926,12,01:29.2,01:28.9,\N
826,926,13,01:30.4,01:29.1,\N
807,926,14,01:29.7,01:29.2,\N
815,926,15,01:30.0,01:29.2,\N
828,926,16,01:31.4,\N,\N
18,926,17,01:31.4,\N,\N
825,926,18,01:32.0,\N,\N
1,927,1,01:39.3,01:41.5,01:49.8
20,927,2,01:39.8,01:39.6,01:49.9
3,927,3,01:39.4,01:39.4,01:50.3
817,927,4,01:40.5,01:41.1,01:51.5
826,927,5,01:40.5,01:41.7,01:52.0
830,927,6,01:40.8,01:41.4,01:52.0
13,927,7,01:40.5,01:41.2,01:52.5
154,927,8,01:40.3,01:41.2,01:53.0
822,927,9,01:40.2,01:40.7,01:53.2
828,927,10,01:40.3,01:41.7,01:53.3
8,927,11,01:40.4,01:42.2,\N
813,927,12,01:40.4,01:42.2,\N
807,927,13,01:40.8,01:43.0,\N
815,927,14,01:41.0,01:43.5,\N
832,927,15,01:39.8,01:43.7,\N
831,927,16,01:41.3,\N,\N
18,927,17,01:41.6,\N,\N
4,927,18,01:41.7,\N,\N
833,927,19,01:46.7,\N,\N
1,928,1,01:38.3,01:36.4,01:35.8
3,928,2,01:38.5,01:36.7,01:35.8
20,928,3,01:37.5,01:37.0,01:36.7
13,928,4,01:38.4,01:37.4,01:37.0
822,928,5,01:38.0,01:37.8,01:37.1
8,928,6,01:37.8,01:37.1,01:37.2
817,928,7,01:38.5,01:37.9,01:37.5
154,928,8,01:38.2,01:38.1,01:37.9
831,928,9,01:38.5,01:38.0,01:38.1
828,928,10,01:38.9,01:38.1,01:38.2
813,928,11,01:38.6,01:38.1,\N
826,928,12,01:39.1,01:38.2,\N
830,928,13,01:38.4,01:38.4,\N
832,928,14,01:38.6,01:38.5,\N
815,928,15,01:38.9,01:39.3,\N
807,928,16,01:39.2,\N,\N
18,928,17,01:39.3,\N,\N
4,928,18,01:39.3,\N,\N
829,928,19,01:42.1,\N,\N
833,928,20,01:42.8,\N,\N
1,929,1,01:33.9,01:32.7,01:32.6
20,929,2,01:34.9,01:33.6,01:33.0
3,929,3,01:34.4,01:33.9,01:33.1
8,929,4,01:34.6,01:33.5,01:33.2
822,929,5,01:34.2,01:33.9,01:33.4
13,929,6,01:34.5,01:33.6,01:33.7
817,929,7,01:34.7,01:34.4,01:33.8
807,929,8,01:35.7,01:34.6,01:34.5
832,929,9,01:35.4,01:34.6,01:34.5
154,929,10,01:35.0,01:34.1,01:34.5
815,929,11,01:35.5,01:34.7,\N
831,929,12,01:35.3,01:34.7,\N
828,929,13,01:35.4,01:35.0,\N
4,929,14,01:35.2,01:35.0,\N
830,929,15,01:35.6,01:35.1,\N
813,929,16,01:35.7,\N,\N
826,929,17,01:35.8,\N,\N
829,929,18,01:38.7,\N,\N
