driverId,raceId,constructorId,position
20,963,6,5
8,963,6,6
815,963,10,7
807,963,10,8
18,963,1,9
13,963,3,10
822,963,3,11
154,963,210,12
821,963,210,13
825,963,4,14
826,963,5,15
832,963,5,16
828,963,15,17
831,963,15,18
835,963,4,19
839,963,209,20
836,963,209,21
4,963,1,22
3,964,131,1
1,964,131,2
8,964,6,3
20,964,6,4
830,964,9,5
817,964,9,6
815,964,10,7
154,964,210,8
807,964,10,9
821,964,210,10
822,964,3,11
13,964,3,12
826,964,5,13
832,964,5,14
4,964,1,15
835,964,4,16
18,964,1,17
825,964,4,18
828,964,15,19
831,964,15,20
839,964,209,21
836,964,209,22
1,965,131,1
3,965,131,2
817,965,9,3
830,965,9,4
8,965,6,5
20,965,6,6
807,965,10,7
822,965,3,8
13,965,3,9
832,965,5,10
815,965,10,11
4,965,1,12
826,965,5,13
821,965,210,14
835,965,4,15
828,965,15,16
154,965,210,17
825,965,4,18
18,965,1,19
836,965,209,20
831,965,15,21
839,965,209,22
1,966,131,1
3,966,131,2
830,966,9,3
817,966,9,4
807,966,10,5
8,966,6,6
20,966,6,7
822,966,3,8
13,966,3,9
832,966,5,10
4,966,1,11
815,966,10,12
18,966,1,13
825,966,4,14
828,966,15,15
836,966,209,16
821,966,210,17
826,966,5,18
831,966,15,19
839,966,209,20
154,966,210,21
1,967,131,1
3,967,131,2
8,967,6,3
830,967,9,4
20,967,6,5
817,967,9,6
154,967,210,7
807,967,10,8
815,967,10,9
4,967,1,10
822,967,3,11
821,967,210,12
13,967,3,13
826,967,5,14
832,967,5,15
835,967,4,16
18,967,1,17
825,967,4,18
836,967,209,19
839,967,209,20
828,967,15,21
831,967,15,22
1,968,131,1
3,968,131,2
817,968,9,3
8,968,6,4
20,968,6,5
830,968,9,6
807,968,10,7
815,968,10,8
4,968,1,9
13,968,3,10
822,968,3,11
18,968,1,12
821,968,210,13
154,968,210,14
835,968,4,15
836,968,209,16
826,968,5,17
825,968,4,18
831,968,15,19
839,968,209,20
832,968,5,21
828,968,15,22
1,969,131,1
20,969,6,2
822,969,131,3
8,969,6,4
830,969,9,5
154,969,210,6
13,969,3,7
832,969,5,8
826,969,5,9
817,969,9,10
815,969,10,11
807,969,4,12
4,969,1,13
839,969,10,14
828,969,15,15
841,969,15,16
825,969,210,17
838,969,1,18
840,969,3,19
835,969,4,20
1,970,131,1
20,970,6,2
822,970,131,3
8,970,6,4
817,970,9,5
13,970,3,6
807,970,4,7
815,970,10,8
826,970,5,9
840,970,3,10
832,970,5,11
825,970,210,12
4,970,1,13
828,970,15,14
841,970,15,15
838,970,1,16
154,970,210,17
835,970,4,18
830,970,9,19
839,970,10,20
822,971,131,1
1,971,131,2
20,971,6,3
817,971,9,4
8,971,6,5
830,971,9,6
807,971,4,7
13,971,3,8
154,971,210,9
835,971,4,10
826,971,5,11
840,971,3,12
836,971,15,13
839,971,10,14
4,971,1,15
832,971,5,16
838,971,1,17
815,971,10,18
828,971,15,19
825,971,210,20
20,972,6,1
8,972,6,2
822,972,131,3
1,972,131,4
817,972,9,5
13,972,3,6
830,972,9,7
807,972,4,8
815,972,10,9
839,972,10,10
832,972,5,11
840,972,3,12
826,972,5,13
825,972,210,14
4,972,1,15
835,972,4,16
838,972,1,17
836,972,15,18
828,972,15,19
154,972,210,20
1,973,131,1
20,973,6,2
822,973,131,3
8,973,6,4
830,973,9,5
817,973,9,6
4,973,1,7
815,973,10,8
13,973,3,9
839,973,10,10
825,973,210,11
832,973,5,12
807,973,4,13
154,973,210,14
836,973,15,15
828,973,15,16
835,973,4,17
840,973,3,18
838,973,1,19
826,973,5,20
8,974,6,1
20,974,6,2
822,974,131,3
830,974,9,4
817,974,9,5
832,974,5,6
815,974,10,7
154,974,210,8
18,974,1,9
838,974,1,10
826,974,5,11
807,974,4,12
825,974,210,13
1,974,131,14
13,974,3,15
839,974,10,16
835,974,4,17
840,974,3,18
836,974,15,19
828,974,15,20
1,975,131,1
20,975,6,2
822,975,131,3
8,975,6,4
830,975,9,5
817,975,9,6
13,975,3,7
815,975,10,8
839,975,10,9
807,975,4,10
826,975,5,11
4,975,1,12
832,975,5,13
154,975,210,14
835,975,4,15
838,975,1,16
840,975,3,17
825,975,210,18
828,975,15,19
836,975,15,20
1,976,131,1
822,976,131,2
8,976,6,3
20,976,6,4
830,976,9,5
815,976,10,6
839,976,10,7
840,976,3,8
13,976,3,9
817,976,9,10
826,976,5,11
832,976,5,12
825,976,210,13
807,976,4,14
836,976,15,15
4,976,1,16
154,976,210,17
828,976,15,18
838,976,1,19
18,114,16,20
822,977,131,1
20,977,6,2
1,977,131,3
8,977,6,4
817,977,9,5
830,977,9,6
154,977,210,7
815,977,10,8
839,977,10,9
832,977,5,10
807,977,4,11
4,977,1,12
838,977,1,13
826,977,5,14
825,977,210,15
835,977,4,16
13,977,3,17
840,977,3,18
828,977,15,19
836,977,15,20
1,978,131,1
8,978,6,2
20,978,6,3
822,978,131,4
830,978,9,5
807,978,4,6
815,978,10,7
839,978,10,8
838,978,1,9
154,978,210,10
835,978,4,11
826,978,5,12
4,978,1,13
832,978,5,14
13,978,3,15
840,978,3,16
825,978,210,17
836,978,15,18
828,978,15,19
817,978,9,20
20,979,6,1
8,979,6,2
822,979,131,3
1,979,131,4
830,979,9,5
817,979,9,6
807,979,4,7
4,979,1,8
838,979,1,9
832,979,5,10
835,979,4,11
839,979,10,12
826,979,5,13
815,979,10,14
154,979,210,15
825,979,210,16
840,979,3,17
836,979,15,18
814,979,3,19
828,979,15,20
1,980,131,1
20,980,6,2
822,980,131,3
8,980,6,4
830,980,9,5
817,980,9,6
807,980,4,7
815,980,10,8
839,980,10,9
835,980,4,10
4,980,1,11
154,980,210,12
825,980,210,13
832,980,5,14
838,980,1,15
13,980,3,16
826,980,5,17
840,980,3,18
828,980,15,19
836,980,15,20
1,981,131,1
830,981,9,2
817,981,9,3
840,981,3,4
839,981,10,5
822,981,131,6
8,981,6,7
20,981,6,8
13,981,3,9
838,981,1,10
815,981,10,11
807,981,4,12
4,981,1,13
826,981,5,14
832,981,5,15
825,981,210,16
835,981,4,17
828,981,15,18
836,981,15,19
154,981,210,20
20,982,6,1
830,982,9,2
817,982,9,3
8,982,6,4
1,982,131,5
822,982,131,6
807,982,4,7
4,982,1,8
838,982,1,9
832,982,5,10
835,982,4,11
815,982,10,12
826,982,5,13
839,982,10,14
154,982,210,15
825,982,210,16
13,982,3,17
840,982,3,18
836,982,15,19
828,982,15,20
1,983,131,1
8,983,6,2
830,983,9,3
817,983,9,4
20,983,6,20
839,983,10,6
838,983,1,7
807,983,4,8
815,983,10,9
4,983,1,10
13,983,3,11
835,983,4,12
840,983,3,13
832,983,5,14
842,983,5,15
154,983,210,16
825,983,210,17
836,983,15,18
828,983,15,19
822,983,131,5
1,984,131,1
822,984,131,2
20,984,6,3
817,984,9,4
830,984,9,5
8,984,6,6
839,984,10,7
815,984,10,8
13,984,3,9
4,984,1,10
838,984,1,11
807,984,4,12
825,984,210,13
835,984,4,14
832,984,5,15
154,984,210,16
842,984,5,17
840,984,3,18
828,984,15,19
836,984,15,20
1,985,131,1
20,985,6,2
822,985,131,3
817,985,9,4
8,985,6,5
830,985,9,6
839,985,10,7
832,985,4,8
4,985,1,9
815,985,10,10
13,985,3,11
826,985,5,12
838,985,1,13
154,985,210,14
807,985,4,15
828,985,15,16
840,985,3,17
843,985,5,18
836,985,15,19
825,985,210,20
20,986,6,1
830,986,9,2
1,986,131,3
822,986,131,4
8,986,6,5
839,986,10,6
817,986,9,7
807,986,4,8
832,986,4,9
815,986,10,10
13,986,3,11
840,986,3,12
843,986,5,13
4,986,1,14
838,986,1,15
828,986,15,16
836,986,15,17
825,986,210,18
154,986,210,19
822,987,131,1
20,987,6,2
8,987,6,3
830,987,9,4
817,987,9,5
815,987,10,6
4,987,1,7
807,987,4,8
832,987,4,9
13,987,3,10
839,987,10,11
154,987,210,12
838,987,1,13
825,987,210,14
843,987,5,15
836,987,15,16
842,987,5,17
840,987,3,18
828,987,15,19
822,988,131,1
1,987,131,20
1,988,131,2
20,988,6,3
817,988,9,4
8,988,6,5
830,988,9,6
807,988,4,7
815,988,10,8
839,988,10,9
13,988,3,10
4,988,1,11
832,988,4,12
838,988,1,13
825,988,210,14
840,988,3,15
154,988,210,16
842,988,5,17
836,988,15,18
828,988,15,19
843,988,5,20
1,989,131,1
8,989,6,2
20,989,6,3
830,989,9,4
817,989,9,5
825,989,210,6
154,989,210,7
807,989,4,8
832,989,4,9
822,989,131,10
4,989,1,11
838,989,1,12
815,989,10,13
840,989,3,14
839,989,10,15
843,989,5,16
828,989,15,17
844,989,15,18
845,989,3,19
842,989,5,20
20,990,6,1
8,990,6,2
822,990,131,3
1,990,131,4
817,990,9,5
842,990,5,6
825,990,210,7
807,990,4,8
839,990,10,9
832,990,4,10
843,990,5,11
815,990,10,12
4,990,1,13
838,990,1,14
830,990,9,15
154,990,210,16
828,990,15,17
845,990,3,18
844,990,15,19
840,990,3,20
20,991,6,1
8,991,6,2
822,991,131,3
1,991,131,4
830,991,9,5
817,991,9,6
807,991,4,7
815,991,10,8
832,991,4,9
154,991,210,10
825,991,210,11
839,991,10,12
4,991,1,13
838,991,1,14
843,991,5,15
845,991,3,16
842,991,5,17
840,991,3,18
844,991,15,19
828,991,15,20
20,992,6,1
1,992,131,2
822,992,131,3
817,992,9,4
830,992,9,5
8,992,6,6
839,992,10,7
815,992,10,8
807,992,4,9
832,992,4,10
840,992,3,11
845,992,3,12
4,992,1,13
844,992,15,14
825,992,210,15
838,992,1,16
842,992,5,17
828,992,15,18
843,992,5,19
154,992,210,20
1,993,131,1
822,993,131,2
20,993,6,3
8,993,6,4
830,993,9,5
817,993,9,6
825,993,210,7
4,993,1,8
832,993,4,9
154,993,210,10
838,993,1,11
842,993,5,12
839,993,10,13
844,993,15,14
815,993,10,15
807,993,4,16
828,993,15,17
845,993,3,18
840,993,3,19
843,993,5,20
817,994,9,1
20,994,6,2
1,994,131,3
8,994,6,4
4,994,1,7
832,994,4,8
815,994,10,9
842,994,5,10
838,994,1,12
845,994,3,13
844,994,15,14
154,994,210,15
843,994,5,16
828,994,15,17
840,994,3,18
825,994,210,19
830,994,9,20
822,994,131,5
839,994,10,6
807,994,4,11
20,995,6,1
822,995,131,2
830,995,9,3
1,995,131,4
8,995,6,5
817,995,9,6
807,995,4,7
839,995,10,8
832,995,4,9
815,995,10,10
843,995,5,12
4,995,1,14
838,995,1,15
842,995,5,16
840,995,3,17
845,995,3,18
828,995,15,19
154,995,210,20
825,995,210,11
844,995,15,13
1,996,131,1
822,996,131,2
20,996,6,3
830,996,9,4
817,996,9,5
8,996,6,6
832,996,4,7
844,996,15,8
825,996,210,9
154,996,210,10
839,996,10,11
807,996,4,12
815,996,10,13
842,996,5,14
828,996,15,15
4,996,1,16
843,996,5,17
838,996,1,18
845,996,3,19
840,996,3,20
822,997,131,1
1,997,131,2
20,997,6,3
8,997,6,4
830,997,9,5
154,997,210,6
817,997,9,7
825,997,210,8
832,997,4,9
807,997,4,10
839,997,10,11
842,997,5,12
844,997,15,13
4,997,1,14
840,997,3,15
838,997,1,16
815,997,10,17
845,997,3,18
843,997,5,19
828,997,15,20
1,998,131,1
20,998,6,2
8,998,6,3
822,998,131,4
830,998,9,5
817,998,9,6
825,998,210,7
154,998,210,8
844,998,15,9
839,998,10,10
807,998,4,11
815,998,10,12
4,998,1,13
842,998,5,14
828,998,15,15
832,998,4,16
838,998,1,17
845,998,3,18
840,998,3,19
843,998,5,20
20,999,6,1
822,999,131,2
8,999,6,3
830,999,9,4
825,999,210,5
154,999,210,6
807,999,4,7
832,999,4,8
844,999,15,9
815,999,10,10
4,999,1,11
845,999,3,12
828,999,15,13
1,999,131,14
817,999,9,15
839,999,10,16
842,999,5,17
843,999,5,18
840,999,3,19
838,999,1,20
8,1000,6,3
20,1000,6,4
832,1000,4,5
842,1000,5,6
830,1000,9,7
843,1000,5,8
825,1000,210,9
154,1000,210,10
4,1000,1,11
817,1000,9,12
807,1000,4,13
828,1000,15,14
840,1000,3,15
838,1000,1,16
844,1000,15,17
839,1000,10,18
815,1000,10,19
845,1000,3,20
1,1000,131,1
822,1000,131,2
1,1001,131,1
20,1001,6,2
839,1001,10,3
815,1001,10,4
154,1001,210,5
8,1001,6,6
830,1001,9,7
817,1001,9,8
825,1001,210,9
822,1001,131,10
842,1001,5,11
843,1001,5,12
844,1001,15,13
828,1001,15,14
807,1001,4,15
832,1001,4,16
4,1001,1,17
845,1001,3,18
840,1001,3,19
838,1001,1,20
8,1002,6,1
20,1002,6,2
1,1002,131,3
822,1002,131,4
830,1002,9,5
154,1002,210,6
832,1002,4,7
839,1002,10,8
842,1002,5,9
840,1002,3,10
825,1002,210,11
845,1002,3,12
4,1002,1,13
807,1002,4,14
817,1002,9,15
815,1002,10,16
844,1002,15,17
843,1002,5,18
828,1002,15,19
838,1002,1,20
1,1003,131,1
830,1003,9,2
20,1003,6,3
822,1003,131,4
8,1003,6,5
817,1003,9,6
815,1003,10,7
154,1003,210,8
839,1003,10,9
807,1003,4,10
4,1003,1,11
832,1003,4,12
844,1003,15,13
828,1003,15,14
842,1003,5,15
825,1003,210,16
843,1003,5,17
838,1003,1,18
845,1003,3,19
840,1003,3,20
822,1004,131,1
1,1004,131,2
20,1004,6,3
8,1004,6,4
825,1004,210,5
839,1004,10,6
844,1004,15,7
815,1004,10,8
154,1004,210,9
828,1004,15,10
830,1004,9,11
817,1004,9,12
842,1004,5,13
832,1004,4,14
807,1004,4,15
843,1004,5,16
4,1004,1,17
845,1004,3,18
838,1004,1,19
840,1004,3,20
1,1005,131,1
822,1005,131,2
830,1005,9,3
8,1005,6,4
154,1005,210,5
843,1005,5,6
842,1005,5,7
839,1005,10,8
20,1005,6,9
815,1005,10,10
844,1005,15,11
825,1005,210,12
832,1005,4,13
840,1005,3,14
817,1005,9,15
807,1005,4,16
845,1005,3,17
4,1005,1,18
838,1005,1,19
828,1005,15,20
1,1006,131,1
20,1006,6,2
8,1006,6,3
822,1006,131,4
817,1006,9,5
839,1006,10,6
807,1006,4,7
154,1006,210,8
844,1006,15,9
815,1006,10,10
832,1006,4,11
825,1006,210,12
842,1006,5,13
843,1006,5,14
830,1006,9,15
4,1006,1,16
845,1006,3,17
840,1006,3,18
828,1006,15,19
838,1006,1,20
817,1007,9,1
830,1007,9,2
1,1007,131,3
20,1007,6,4
822,1007,131,5
8,1007,6,6
807,1007,4,7
832,1007,4,8
844,1007,15,9
828,1007,15,10
839,1007,10,11
815,1007,10,13
843,1007,5,14
842,1007,5,15
154,1007,210,16
838,1007,1,17
825,1007,210,18
840,1007,3,19
845,1007,3,20
4,1007,1,12
1,1008,131,1
20,1008,6,2
822,1008,131,3
8,1008,6,4
830,1008,9,5
817,1008,9,6
828,1008,15,7
844,1008,15,8
154,1008,210,9
842,1008,5,10
825,1008,210,11
815,1008,10,12
839,1008,10,13
807,1008,4,14
845,1008,3,15
832,1008,4,16
843,1008,5,17
4,1008,1,18
840,1008,3,19
838,1008,1,20
1,1009,131,1
822,1009,131,2
20,1009,6,3
8,1009,6,4
817,1009,9,5
830,1009,9,6
154,1009,210,7
844,1009,15,8
839,1009,10,9
807,1009,4,10
832,1009,4,11
828,1009,15,12
825,1009,210,13
815,1009,10,14
4,1009,1,15
843,1009,5,16
842,1009,5,17
838,1009,1,18
845,1009,3,19
840,1009,3,20
1,1010,131,1
822,1010,131,2
20,1010,6,3
830,1010,9,4
844,1010,6,5
154,1010,210,6
825,1010,210,7
846,1010,1,8
8,1010,51,9
815,1010,211,10
807,1010,4,11
817,1010,4,12
848,1010,5,13
841,1010,51,14
826,1010,5,15
840,1010,211,16
842,1010,9,17
832,1010,1,18
847,1010,3,19
9,1010,3,20
844,1011,6,1
20,1011,6,2
1,1011,131,3
822,1011,131,4
830,1011,9,5
825,1011,210,6
832,1011,1,7
154,1011,210,8
8,1011,51,9
846,1011,1,10
817,1011,4,11
848,1011,5,12
842,1011,9,13
815,1011,211,14
826,1011,5,15
841,1011,51,16
807,1011,4,17
840,1011,211,18
847,1011,3,19
9,1011,3,20
822,1012,131,1
1,1012,131,2
20,1012,6,3
844,1012,6,4
830,1012,9,5
842,1012,9,6
817,1012,4,7
807,1012,4,8
825,1012,210,9
154,1012,210,10
826,1012,5,11
815,1012,211,12
8,1012,51,13
832,1012,1,14
846,1012,1,15
840,1012,211,16
847,1012,3,17
9,1012,3,18
822,1013,131,1
1,1013,131,2
20,1013,6,3
830,1013,9,4
815,1013,211,5
826,1013,5,6
846,1013,1,7
841,1013,51,8
844,1013,6,9
832,1013,1,10
817,1013,4,11
848,1013,5,12
825,1013,210,13
840,1013,211,14
154,1013,210,15
807,1013,4,16
847,1013,3,17
9,1013,3,18
8,1013,51,19
842,1013,9,20
822,1014,131,1
1,1014,131,2
20,1014,6,3
830,1014,9,4
844,1014,6,5
842,1014,9,6
154,1014,210,7
825,1014,210,8
826,1014,5,9
817,1014,4,10
846,1014,1,11
848,1014,5,12
832,1014,1,13
8,1014,51,14
815,1014,211,15
807,1014,4,16
840,1014,211,17
841,1014,51,18
847,1014,3,19
9,1014,3,20
1,1015,131,1
822,1015,131,2
830,1015,9,3
20,1015,6,4
842,1015,9,5
825,1015,210,6
817,1015,4,7
826,1015,5,8
832,1015,1,9
848,1015,5,10
807,1015,4,11
846,1015,1,12
154,1015,210,13
8,1015,51,14
841,1015,51,15
844,1015,6,16
815,1015,211,17
840,1015,211,18
847,1015,3,19
9,1015,3,20
20,1016,6,1
1,1016,131,2
844,1016,6,3
817,1016,4,4
842,1016,9,5
822,1016,131,6
807,1016,4,7
846,1016,1,8
832,1016,1,9
825,1016,210,10
830,1016,9,11
826,1016,5,12
841,1016,51,13
848,1016,5,14
154,1016,210,15
815,1016,211,16
8,1016,51,17
840,1016,211,18
847,1016,3,19
9,1016,3,20
1,1017,131,1
822,1017,131,2
844,1017,6,3
830,1017,9,4
846,1017,1,5
832,1017,1,6
20,1017,6,7
817,1017,4,8
842,1017,9,9
841,1017,51,10
848,1017,5,11
8,1017,51,12
807,1017,4,13
815,1017,211,14
825,1017,210,15
826,1017,5,16
154,1017,210,17
840,1017,211,18
847,1017,3,19
9,1017,3,20
844,1018,6,1
1,1018,131,2
830,1018,9,3
822,1018,131,4
825,1018,210,5
846,1018,1,6
8,1018,51,7
841,1018,51,8
842,1018,9,9
20,1018,6,10
154,1018,210,11
807,1018,4,12
848,1018,5,13
817,1018,4,14
832,1018,1,15
815,1018,211,16
840,1018,211,17
826,1018,5,18
847,1018,3,19
9,1018,3,20
822,1019,131,1
1,1019,131,2
844,1019,6,3
830,1019,9,4
842,1019,9,5
20,1019,6,6
817,1019,4,7
846,1019,1,8
848,1019,5,9
807,1019,4,10
841,1019,51,11
8,1019,51,12
832,1019,1,13
154,1019,210,14
815,1019,211,15
825,1019,210,16
826,1019,5,17
840,1019,211,18
847,1019,3,19
9,1019,3,20
1,1020,131,1
830,1020,9,2
822,1020,131,3
842,1020,9,4
8,1020,51,5
154,1020,210,6
832,1020,1,7
815,1020,211,8
807,1020,4,9
844,1020,6,10
841,1020,51,11
825,1020,210,12
817,1020,4,13
826,1020,5,14
840,1020,211,15
846,1020,1,16
848,1020,5,17
847,1020,3,18
9,1020,3,19
20,1020,6,20
830,1021,9,1
822,1021,131,2
1,1021,131,3
844,1021,6,4
20,1021,6,5
842,1021,9,6
846,1021,1,7
832,1021,1,8
154,1021,210,9
8,1021,51,10
807,1021,4,11
848,1021,5,12
826,1021,5,13
841,1021,51,14
825,1021,210,15
847,1021,3,16
815,1021,211,17
817,1021,4,18
840,1021,211,19
9,1021,3,20
844,1022,6,1
20,1022,6,2
1,1022,131,3
822,1022,131,4
830,1022,9,5
817,1022,4,6
807,1022,4,7
8,1022,51,8
815,1022,211,9
825,1022,210,10
154,1022,210,11
846,1022,1,12
840,1022,211,13
848,1022,9,14
841,1022,51,15
842,1022,5,16
832,1022,1,17
826,1022,5,18
847,1022,3,19
9,1022,3,20
844,1023,6,1
1,1023,131,2
822,1023,131,3
20,1023,6,4
817,1023,4,5
807,1023,4,6
832,1023,1,7
848,1023,9,8
840,1023,211,9
8,1023,51,10
841,1023,51,11
825,1023,210,12
826,1023,5,13
846,1023,1,14
842,1023,5,15
154,1023,210,16
815,1023,211,17
847,1023,3,18
9,1023,3,19
830,1023,9,20
844,1024,6,1
1,1024,131,2
20,1024,6,3
830,1024,9,4
822,1024,131,5
848,1024,9,6
832,1024,1,7
807,1024,4,8
846,1024,1,9
815,1024,211,10
841,1024,51,11
842,1024,5,12
8,1024,51,13
825,1024,210,14
826,1024,5,15
840,1024,211,16
154,1024,210,17
847,1024,3,18
9,1024,3,19
817,1024,4,20
844,1025,6,1
1,1025,131,2
20,1025,6,3
830,1025,9,4
822,1025,131,5
832,1025,1,6
807,1025,4,7
846,1025,1,8
154,1025,210,9
817,1025,4,10
842,1025,5,11
815,1025,211,12
841,1025,51,13
825,1025,210,14
840,1025,211,15
8,1025,51,16
847,1025,3,17
9,1025,3,18
848,1025,9,19
826,1025,5,20
20,1026,6,1
844,1026,6,2
822,1026,131,3
1,1026,131,4
830,1026,9,5
848,1026,9,6
832,1026,1,7
846,1026,1,8
842,1026,5,9
154,1026,210,10
841,1026,51,11
840,1026,211,12
8,1026,51,13
826,1026,5,14
807,1026,4,15
817,1026,4,16
815,1026,211,17
847,1026,3,18
825,1026,210,19
9,1026,3,20
830,1027,9,1
844,1027,6,2
20,1027,6,3
1,1027,131,4
848,1027,9,5
822,1027,131,6
832,1027,1,7
846,1027,1,8
826,1027,5,9
842,1027,5,10
815,1027,211,11
807,1027,4,12
817,1027,4,13
8,1027,51,14
841,1027,51,15
840,1027,211,16
825,1027,210,17
154,1027,210,18
847,1027,3,19
9,1027,3,20
822,1028,131,1
20,1028,6,2
830,1028,9,3
844,1028,6,4
1,1028,131,5
848,1028,9,6
832,1028,1,7
846,1028,1,8
817,1028,4,9
842,1028,5,10
807,1028,4,11
825,1028,210,12
826,1028,5,13
840,1028,211,14
154,1028,210,15
841,1028,51,16
8,1028,51,17
847,1028,3,18
815,1028,211,19
9,1028,3,20
830,1029,9,1
20,1029,6,2
1,1029,131,3
844,1029,6,4
822,1029,131,5
848,1029,9,6
842,1029,5,7
154,1029,210,8
8,1029,51,9
825,1029,210,10
846,1029,1,11
817,1029,4,12
841,1029,51,13
807,1029,4,14
815,1029,211,15
826,1029,5,16
840,1029,211,17
847,1029,3,18
9,1029,3,19
832,1029,1,20
1,1030,131,1
822,1030,131,2
830,1030,9,3
844,1030,6,4
20,1030,6,5
848,1030,9,6
846,1030,1,7
817,1030,4,8
832,1030,1,9
807,1030,4,10
815,1030,211,11
842,1030,5,12
840,1030,211,13
826,1030,5,14
825,1030,210,15
154,1030,210,16
841,1030,51,17
8,1030,51,18
847,1030,3,19
9,1030,3,20
822,1031,131,1
1,1031,131,2
830,1031,9,3
846,1031,1,4
848,1031,9,5
815,1031,211,6
844,1031,6,7
832,1031,1,8
840,1031,211,9
817,1031,4,10
20,1031,6,11
842,1031,213,12
826,1031,213,13
839,1031,4,14
154,1031,210,15
825,1031,210,16
847,1031,3,17
841,1031,51,18
8,1031,51,19
849,1031,3,20
1,1032,131,1
830,1032,9,2
832,1032,1,3
822,1032,131,4
839,1032,4,5
846,1032,1,6
848,1032,9,7
842,1032,213,8
817,1032,4,9
20,1032,6,10
844,1032,6,11
847,1032,3,12
840,1032,211,13
826,1032,213,14
825,1032,210,15
8,1032,51,16
815,1032,211,17
849,1032,3,18
841,1032,51,19
154,1032,210,20
822,1033,131,2
840,1033,211,3
815,1033,211,4
20,1033,6,5
844,1033,6,6
830,1033,9,7
846,1033,1,8
832,1033,1,9
842,1033,213,10
817,1033,4,11
847,1033,3,12
848,1033,9,13
839,1033,4,14
849,1033,3,15
825,1033,210,16
826,1033,213,17
154,1033,210,18
841,1033,51,19
8,1033,51,20
1,1033,131,1
1,1034,131,1
822,1034,131,2
830,1034,9,3
844,1034,6,4
846,1034,1,5
840,1034,211,6
832,1034,1,7
817,1034,4,8
839,1034,4,9
20,1034,6,10
842,1034,213,11
848,1034,9,12
807,1034,211,13
826,1034,213,14
847,1034,3,15
825,1034,210,16
841,1034,51,17
8,1034,51,18
154,1034,210,19
849,1034,3,20
822,1035,131,1
1,1035,131,2
807,1035,211,3
830,1035,9,4
817,1035,4,5
840,1035,211,6
842,1035,213,7
844,1035,6,8
848,1035,9,9
846,1035,1,10
839,1035,4,11
20,1035,6,12
832,1035,1,13
154,1035,210,14
847,1035,3,15
826,1035,213,16
825,1035,210,17
849,1035,3,18
841,1035,51,19
8,1035,51,20
1,1036,131,1
822,1036,131,2
830,1036,9,3
815,1036,211,4
840,1036,211,5
848,1036,9,6
832,1036,1,7
846,1036,1,8
844,1036,6,9
842,1036,213,10
20,1036,6,11
826,1036,213,12
817,1036,4,13
8,1036,51,14
839,1036,4,15
825,1036,210,16
154,1036,210,17
847,1036,3,18
849,1036,3,19
841,1036,51,20
1,1037,131,1
822,1037,131,2
830,1037,9,3
817,1037,4,4
848,1037,9,5
839,1037,4,6
832,1037,1,7
815,1037,211,8
840,1037,211,9
846,1037,1,10
826,1037,213,11
842,1037,213,12
844,1037,6,13
20,1037,6,14
847,1037,3,15
8,1037,51,16
154,1037,210,17
841,1037,51,18
849,1037,3,19
825,1037,210,20
1,1038,131,1
822,1038,131,2
832,1038,1,3
815,1038,211,4
830,1038,9,5
846,1038,1,6
817,1038,4,7
840,1038,211,8
848,1038,9,9
842,1038,213,10
826,1038,213,11
839,1038,4,12
844,1038,6,13
8,1038,51,14
825,1038,210,15
154,1038,210,16
20,1038,6,17
841,1038,51,18
847,1038,3,19
849,1038,3,20
1,1039,131,1
822,1039,131,2
830,1039,9,3
848,1039,9,4
844,1039,6,5
815,1039,211,6
840,1039,211,7
817,1039,4,8
832,1039,1,9
839,1039,4,10
846,1039,1,11
826,1039,213,12
8,1039,51,13
20,1039,6,14
154,1039,210,15
842,1039,213,16
841,1039,51,17
847,1039,3,18
849,1039,3,19
825,1039,210,20
1,1040,131,1
830,1040,9,2
822,1040,131,3
815,1040,211,4
817,1040,4,5
832,1040,1,6
839,1040,4,7
846,1040,1,8
842,1040,213,9
848,1040,9,10
844,1040,6,11
826,1040,213,12
840,1040,211,13
847,1040,3,14
20,1040,6,15
154,1040,210,16
841,1040,51,17
825,1040,210,18
849,1040,3,19
8,1040,51,20
822,1041,131,1
1,1041,131,2
830,1041,9,3
844,1041,6,4
848,1041,9,5
817,1041,4,6
839,1041,4,7
846,1041,1,8
815,1041,211,9
832,1041,1,10
20,1041,6,11
842,1041,213,12
826,1041,213,13
841,1041,51,14
825,1041,210,15
154,1041,210,16
847,1041,3,17
849,1041,3,18
8,1041,51,19
807,1041,211,20
840,1042,211,12
839,1042,4,11
817,1042,4,10
842,1042,213,9
846,1042,1,8
832,1042,1,7
848,1042,9,6
815,1042,211,5
844,1042,6,4
830,1042,9,3
822,1042,131,2
1,1042,131,1
826,1042,213,13
847,1042,3,14
20,1042,6,15
8,1042,51,16
841,1042,51,17
154,1042,210,18
825,1042,210,19
849,1042,3,20
822,1043,131,1
1,1043,131,2
830,1043,9,3
842,1043,213,4
817,1043,4,5
848,1043,9,6
844,1043,6,7
826,1043,213,8
846,1043,1,9
832,1043,1,10
815,1043,211,11
839,1043,4,12
847,1043,3,13
20,1043,6,14
840,1043,211,15
154,1043,210,16
825,1043,210,17
8,1043,51,18
849,1043,3,19
841,1043,51,20
840,1044,211,1
830,1044,9,2
815,1044,211,3
848,1044,9,4
817,1044,4,5
1,1044,131,6
839,1044,4,7
8,1044,51,8
822,1044,131,9
841,1044,51,10
846,1044,1,11
20,1044,6,12
